time,battery,temperature,x,y,z,0_radar,1_radar,2_radar,3_radar,4_radar,5_radar,6_radar,7_radar,package_type,f_cnt,dr,snr,rssi,hw_fw_version
2024-03-11 20:07:30.476000,,4.5,331,-466,-1010,,,,,,,,,PackageType.HEART_BEAT,2067,5,1.0,-87,DataVersion.HW_2FW2_X_X
2024-03-11 20:17:29.476000,3.16,4.375,331,-468,-1011,7.0,4.0,6.0,6.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,2067,5,1.0,-87,DataVersion.HW_2FW2_X_X
2024-03-11 20:27:31.704000,,4.375,329,-470,-1005,,,,,,,,,PackageType.HEART_BEAT,2068,5,,-87,DataVersion.HW_2FW2_X_X
2024-03-11 20:37:32.704000,,4.375,331,-470,-1011,,,,,,,,,PackageType.HEART_BEAT,2068,5,,-87,DataVersion.HW_2FW2_X_X
2024-03-11 20:47:29.704000,3.16,4.375,330,-472,-1007,8.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,PackageType.HEART_BEAT,2068,5,,-87,DataVersion.HW_2FW2_X_X
2024-03-11 20:57:28.065000,,4.375,327,-467,-1008,,,,,,,,,PackageType.HEART_BEAT,2069,5,,-86,DataVersion.HW_2FW2_X_X
2024-03-11 21:07:29.065000,,4.375,330,-466,-1006,,,,,,,,,PackageType.HEART_BEAT,2069,5,,-86,DataVersion.HW_2FW2_X_X
2024-03-11 21:17:30.065000,3.14,4.375,331,-467,-1010,8.0,4.0,5.0,5.0,6.0,5.0,4.0,4.0,PackageType.HEART_BEAT,2069,5,,-86,DataVersion.HW_2FW2_X_X
2024-03-11 21:27:29.857000,,4.375,332,-467,-1008,,,,,,,,,PackageType.HEART_BEAT,2070,5,1.5,-86,DataVersion.HW_2FW2_X_X
2024-03-11 21:37:30.857000,,4.25,330,-466,-1009,,,,,,,,,PackageType.HEART_BEAT,2070,5,1.5,-86,DataVersion.HW_2FW2_X_X
2024-03-11 21:47:31.857000,3.16,4.25,330,-471,-1009,7.0,5.0,4.0,6.0,6.0,6.0,6.0,4.0,PackageType.HEART_BEAT,2070,5,1.5,-86,DataVersion.HW_2FW2_X_X
2024-03-11 21:57:31.303000,,4.25,331,-467,-1012,,,,,,,,,PackageType.HEART_BEAT,2071,5,2.2,-86,DataVersion.HW_2FW2_X_X
2024-03-11 22:07:29.303000,,4.25,330,-471,-1013,,,,,,,,,PackageType.HEART_BEAT,2071,5,2.2,-86,DataVersion.HW_2FW2_X_X
2024-03-11 22:17:30.303000,3.16,4.25,331,-468,-1009,7.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,PackageType.HEART_BEAT,2071,5,2.2,-86,DataVersion.HW_2FW2_X_X
2024-03-11 22:27:28.102000,,4.125,334,-470,-1013,,,,,,,,,PackageType.HEART_BEAT,2072,5,-0.5,-90,DataVersion.HW_2FW2_X_X
2024-03-11 22:37:28.102000,,4.125,335,-469,-1014,,,,,,,,,PackageType.HEART_BEAT,2072,5,-0.5,-90,DataVersion.HW_2FW2_X_X
2024-03-11 22:47:27.102000,3.16,4.125,334,-468,-1012,7.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,PackageType.HEART_BEAT,2072,5,-0.5,-90,DataVersion.HW_2FW2_X_X
2024-03-11 22:57:27.813000,,4.125,332,-468,-1014,,,,,,,,,PackageType.HEART_BEAT,2073,5,2.5,-85,DataVersion.HW_2FW2_X_X
2024-03-11 23:07:28.813000,,4.125,332,-471,-1014,,,,,,,,,PackageType.HEART_BEAT,2073,5,2.5,-85,DataVersion.HW_2FW2_X_X
2024-03-11 23:17:28.813000,3.16,4.125,337,-472,-1014,6.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,PackageType.HEART_BEAT,2073,5,2.5,-85,DataVersion.HW_2FW2_X_X
2024-03-11 23:27:29.960000,,4.0,336,-468,-1015,,,,,,,,,PackageType.HEART_BEAT,2074,5,-0.8,-89,DataVersion.HW_2FW2_X_X
2024-03-11 23:37:29.960000,,4.0,338,-469,-1016,,,,,,,,,PackageType.HEART_BEAT,2074,5,-0.8,-89,DataVersion.HW_2FW2_X_X
2024-03-11 23:47:29.960000,3.16,4.0,335,-473,-1018,7.0,4.0,5.0,5.0,6.0,6.0,6.0,4.0,PackageType.HEART_BEAT,2074,5,-0.8,-89,DataVersion.HW_2FW2_X_X
2024-03-11 23:57:28.207000,,4.0,338,-467,-1015,,,,,,,,,PackageType.HEART_BEAT,2075,5,-0.2,-87,DataVersion.HW_2FW2_X_X
2024-03-12 00:07:29.207000,,4.0,337,-470,-1016,,,,,,,,,PackageType.HEART_BEAT,2075,5,-0.2,-87,DataVersion.HW_2FW2_X_X
2024-03-12 00:17:27.207000,3.14,4.0,335,-468,-1017,4.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,PackageType.HEART_BEAT,2075,5,-0.2,-87,DataVersion.HW_2FW2_X_X
2024-03-12 00:27:30.153000,,4.0,337,-469,-1019,,,,,,,,,PackageType.HEART_BEAT,2076,5,0.8,-86,DataVersion.HW_2FW2_X_X
2024-03-12 00:37:29.153000,,3.875,336,-469,-1020,,,,,,,,,PackageType.HEART_BEAT,2076,5,0.8,-86,DataVersion.HW_2FW2_X_X
2024-03-12 00:47:28.153000,3.16,3.875,336,-472,-1020,6.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,PackageType.HEART_BEAT,2076,5,0.8,-86,DataVersion.HW_2FW2_X_X
2024-03-12 00:57:27.111000,,3.875,338,-470,-1019,,,,,,,,,PackageType.HEART_BEAT,2077,5,0.5,-87,DataVersion.HW_2FW2_X_X
2024-03-12 01:07:28.111000,,3.875,337,-468,-1015,,,,,,,,,PackageType.HEART_BEAT,2077,5,0.5,-87,DataVersion.HW_2FW2_X_X
2024-03-12 01:17:30.111000,3.16,3.875,339,-470,-1022,7.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,PackageType.HEART_BEAT,2077,5,0.5,-87,DataVersion.HW_2FW2_X_X
2024-03-12 01:27:29.984000,,3.75,339,-470,-1019,,,,,,,,,PackageType.HEART_BEAT,2078,5,1.5,-85,DataVersion.HW_2FW2_X_X
2024-03-12 01:37:33.984000,,3.75,338,-469,-1021,,,,,,,,,PackageType.HEART_BEAT,2078,5,1.5,-85,DataVersion.HW_2FW2_X_X
2024-03-12 01:47:32.984000,3.16,3.75,339,-470,-1023,6.0,5.0,5.0,7.0,7.0,5.0,5.0,7.0,PackageType.HEART_BEAT,2078,5,1.5,-85,DataVersion.HW_2FW2_X_X
2024-03-12 01:57:31.573000,,3.75,340,-470,-1020,,,,,,,,,PackageType.HEART_BEAT,2080,5,3.2,-85,DataVersion.HW_2FW2_X_X
2024-03-12 02:07:28.573000,,3.75,340,-471,-1023,,,,,,,,,PackageType.HEART_BEAT,2080,5,3.2,-85,DataVersion.HW_2FW2_X_X
2024-03-12 02:17:28.573000,3.16,3.75,340,-471,-1023,7.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,PackageType.HEART_BEAT,2080,5,3.2,-85,DataVersion.HW_2FW2_X_X
2024-03-12 02:27:27.817000,,3.625,338,-470,-1023,,,,,,,,,PackageType.HEART_BEAT,2081,5,-0.5,-90,DataVersion.HW_2FW2_X_X
2024-03-12 02:37:28.817000,,3.625,337,-474,-1021,,,,,,,,,PackageType.HEART_BEAT,2081,5,-0.5,-90,DataVersion.HW_2FW2_X_X
2024-03-12 02:47:31.817000,3.16,3.625,342,-469,-1026,7.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,PackageType.HEART_BEAT,2081,5,-0.5,-90,DataVersion.HW_2FW2_X_X
2024-03-12 02:57:30.854000,,3.625,340,-467,-1022,,,,,,,,,PackageType.HEART_BEAT,2082,5,0.2,-89,DataVersion.HW_2FW2_X_X
2024-03-12 03:07:31.854000,,3.625,341,-468,-1025,,,,,,,,,PackageType.HEART_BEAT,2082,5,0.2,-89,DataVersion.HW_2FW2_X_X
2024-03-12 03:17:32.854000,3.16,3.625,343,-471,-1024,6.0,6.0,5.0,5.0,5.0,4.0,4.0,6.0,PackageType.HEART_BEAT,2082,5,0.2,-89,DataVersion.HW_2FW2_X_X
2024-03-12 03:27:31.680000,,3.625,343,-472,-1021,,,,,,,,,PackageType.HEART_BEAT,2083,5,0.2,-86,DataVersion.HW_2FW2_X_X
2024-03-12 03:37:31.680000,,3.625,341,-468,-1023,,,,,,,,,PackageType.HEART_BEAT,2083,5,0.2,-86,DataVersion.HW_2FW2_X_X
2024-03-12 03:47:32.680000,3.16,3.5,344,-468,-1023,5.0,6.0,7.0,7.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,2083,5,0.2,-86,DataVersion.HW_2FW2_X_X
2024-03-12 03:57:31.653000,,3.5,342,-472,-1025,,,,,,,,,PackageType.HEART_BEAT,2084,5,-0.2,-86,DataVersion.HW_2FW2_X_X
2024-03-12 04:07:29.653000,,3.5,341,-472,-1028,,,,,,,,,PackageType.HEART_BEAT,2084,5,-0.2,-86,DataVersion.HW_2FW2_X_X
2024-03-12 04:17:29.653000,3.16,3.5,342,-471,-1024,7.0,6.0,5.0,4.0,6.0,7.0,6.0,5.0,PackageType.HEART_BEAT,2084,5,-0.2,-86,DataVersion.HW_2FW2_X_X
2024-03-12 04:27:28.874000,,3.375,341,-473,-1026,,,,,,,,,PackageType.HEART_BEAT,2085,5,2.5,-86,DataVersion.HW_2FW2_X_X
2024-03-12 04:37:26.874000,,3.375,344,-470,-1026,,,,,,,,,PackageType.HEART_BEAT,2085,5,2.5,-86,DataVersion.HW_2FW2_X_X
2024-03-12 04:47:24.874000,3.16,3.375,345,-469,-1023,9.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,PackageType.HEART_BEAT,2085,5,2.5,-86,DataVersion.HW_2FW2_X_X
2024-03-12 05:59:16.323000,,3.875,290,86,-483,,,,,,,,,PackageType.HEART_BEAT,2089,5,-7.2,-89,DataVersion.HW_2FW2_X_X
2024-03-12 06:09:17.323000,,3.875,295,88,-482,,,,,,,,,PackageType.HEART_BEAT,2089,5,-7.2,-89,DataVersion.HW_2FW2_X_X
2024-03-12 06:19:17.323000,3.14,3.875,298,82,-483,49.0,68.0,58.0,42.0,39.0,44.0,19.0,9.0,PackageType.HEART_BEAT,2089,5,-7.2,-89,DataVersion.HW_2FW2_X_X
2024-03-12 06:29:16.977000,,3.875,297,86,-484,,,,,,,,,PackageType.HEART_BEAT,2090,5,-7.0,-91,DataVersion.HW_2FW2_X_X
2024-03-12 06:39:16.977000,,3.875,292,82,-479,,,,,,,,,PackageType.HEART_BEAT,2090,5,-7.0,-91,DataVersion.HW_2FW2_X_X
2024-03-12 06:49:17.977000,3.16,3.875,296,83,-479,47.0,67.0,57.0,42.0,44.0,45.0,19.0,8.0,PackageType.HEART_BEAT,2090,5,-7.0,-91,DataVersion.HW_2FW2_X_X
2024-03-12 06:59:16.191000,,3.875,297,86,-481,,,,,,,,,PackageType.HEART_BEAT,2091,5,-4.8,-91,DataVersion.HW_2FW2_X_X
2024-03-12 07:09:15.191000,,3.875,296,83,-480,,,,,,,,,PackageType.HEART_BEAT,2091,5,-4.8,-91,DataVersion.HW_2FW2_X_X
2024-03-12 07:19:15.191000,3.16,3.875,300,85,-480,46.0,72.0,59.0,41.0,39.0,43.0,20.0,9.0,PackageType.HEART_BEAT,2091,5,-4.8,-91,DataVersion.HW_2FW2_X_X
2024-03-12 07:29:13.181000,,3.875,297,84,-481,,,,,,,,,PackageType.HEART_BEAT,2092,5,-7.0,-88,DataVersion.HW_2FW2_X_X
2024-03-12 07:39:14.181000,,3.875,295,85,-481,,,,,,,,,PackageType.HEART_BEAT,2092,5,-7.0,-88,DataVersion.HW_2FW2_X_X
2024-03-12 07:49:14.181000,3.16,3.875,295,84,-482,45.0,69.0,54.0,43.0,45.0,49.0,21.0,8.0,PackageType.HEART_BEAT,2092,5,-7.0,-88,DataVersion.HW_2FW2_X_X
2024-03-12 07:59:15.334000,,3.875,299,81,-480,,,,,,,,,PackageType.HEART_BEAT,2093,5,-7.2,-91,DataVersion.HW_2FW2_X_X
2024-03-12 08:09:18.334000,,3.875,296,84,-484,,,,,,,,,PackageType.HEART_BEAT,2093,5,-7.2,-91,DataVersion.HW_2FW2_X_X
2024-03-12 08:19:16.334000,3.16,3.875,296,85,-479,45.0,66.0,55.0,44.0,41.0,45.0,22.0,7.0,PackageType.HEART_BEAT,2093,5,-7.2,-91,DataVersion.HW_2FW2_X_X
2024-03-12 09:45:03.459000,3.16,4.0,350,-505,-1013,7.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,PackageType.CHANGE,2096,5,1.0,-86,DataVersion.HW_2FW2_X_X
2024-03-12 09:53:33.388000,3.16,5.375,327,-499,-978,5.0,5.0,6.0,6.0,5.0,4.0,5.0,6.0,PackageType.CHANGE,2098,5,-0.5,-85,DataVersion.HW_2FW2_X_X
2024-03-12 10:15:45.123000,3.16,5.75,393,-583,-999,13.0,32.0,24.0,34.0,17.0,22.0,26.0,14.0,PackageType.CHANGE,2099,5,-5.2,-91,DataVersion.HW_2FW2_X_X
2024-03-12 10:25:43.105000,,5.75,390,-584,-1005,,,,,,,,,PackageType.HEART_BEAT,2100,5,-6.0,-91,DataVersion.HW_2FW2_X_X
2024-03-12 10:35:44.105000,,5.875,391,-582,-1003,,,,,,,,,PackageType.HEART_BEAT,2100,5,-6.0,-91,DataVersion.HW_2FW2_X_X
2024-03-12 10:45:45.105000,3.14,5.75,397,-582,-1005,26.0,46.0,25.0,35.0,23.0,18.0,12.0,8.0,PackageType.HEART_BEAT,2100,5,-6.0,-91,DataVersion.HW_2FW2_X_X
2024-03-12 10:55:46.717000,,5.625,395,-586,-1012,,,,,,,,,PackageType.HEART_BEAT,2101,5,-5.2,-89,DataVersion.HW_2FW2_X_X
2024-03-12 11:05:45.717000,,5.5,400,-586,-1016,,,,,,,,,PackageType.HEART_BEAT,2101,5,-5.2,-89,DataVersion.HW_2FW2_X_X
2024-03-12 11:15:45.717000,3.16,5.375,400,-585,-1011,20.0,43.0,26.0,44.0,25.0,17.0,9.0,7.0,PackageType.HEART_BEAT,2101,5,-5.2,-89,DataVersion.HW_2FW2_X_X
2024-03-12 11:25:45.791000,,5.375,401,-584,-1014,,,,,,,,,PackageType.HEART_BEAT,2102,5,-6.0,-91,DataVersion.HW_2FW2_X_X
2024-03-12 11:35:45.791000,,5.25,399,-583,-1015,,,,,,,,,PackageType.HEART_BEAT,2102,5,-6.0,-91,DataVersion.HW_2FW2_X_X
2024-03-12 11:45:47.791000,3.16,5.125,401,-586,-1016,21.0,46.0,29.0,42.0,26.0,19.0,12.0,7.0,PackageType.HEART_BEAT,2102,5,-6.0,-91,DataVersion.HW_2FW2_X_X
2024-03-12 11:55:49.522000,,5.125,403,-586,-1015,,,,,,,,,PackageType.HEART_BEAT,2103,5,-5.5,-90,DataVersion.HW_2FW2_X_X
2024-03-12 12:05:47.522000,,5.0,406,-586,-1018,,,,,,,,,PackageType.HEART_BEAT,2103,5,-5.5,-90,DataVersion.HW_2FW2_X_X
2024-03-12 12:15:47.522000,3.16,5.0,406,-587,-1019,21.0,42.0,27.0,42.0,25.0,17.0,12.0,8.0,PackageType.HEART_BEAT,2103,5,-5.5,-90,DataVersion.HW_2FW2_X_X
2024-03-12 12:25:44.869000,,5.0,407,-586,-1019,,,,,,,,,PackageType.HEART_BEAT,2104,5,-5.5,-91,DataVersion.HW_2FW2_X_X
2024-03-12 12:35:44.869000,,4.875,405,-586,-1024,,,,,,,,,PackageType.HEART_BEAT,2104,5,-5.5,-91,DataVersion.HW_2FW2_X_X
2024-03-12 12:45:45.869000,3.16,4.875,407,-587,-1022,20.0,45.0,29.0,48.0,30.0,18.0,14.0,7.0,PackageType.HEART_BEAT,2104,5,-5.5,-91,DataVersion.HW_2FW2_X_X
2024-03-12 12:55:46.147000,,4.875,408,-589,-1020,,,,,,,,,PackageType.HEART_BEAT,2105,5,-5.8,-90,DataVersion.HW_2FW2_X_X
2024-03-12 13:05:47.147000,,4.875,410,-587,-1024,,,,,,,,,PackageType.HEART_BEAT,2105,5,-5.8,-90,DataVersion.HW_2FW2_X_X
2024-03-12 13:15:50.147000,3.16,4.875,411,-587,-1023,22.0,44.0,28.0,47.0,28.0,18.0,12.0,7.0,PackageType.HEART_BEAT,2105,5,-5.8,-90,DataVersion.HW_2FW2_X_X
2024-03-12 13:25:50.845000,,4.875,409,-587,-1024,,,,,,,,,PackageType.HEART_BEAT,2106,5,-1.8,-90,DataVersion.HW_2FW2_X_X
2024-03-12 13:35:51.845000,,4.75,412,-588,-1023,,,,,,,,,PackageType.HEART_BEAT,2106,5,-1.8,-90,DataVersion.HW_2FW2_X_X
2024-03-12 13:45:52.845000,3.16,4.75,409,-589,-1020,18.0,43.0,27.0,47.0,29.0,16.0,14.0,7.0,PackageType.HEART_BEAT,2106,5,-1.8,-90,DataVersion.HW_2FW2_X_X
2024-03-12 14:00:46.987000,3.16,4.75,391,-551,-1015,21.0,46.0,29.0,48.0,29.0,18.0,15.0,12.0,PackageType.CHANGE,2107,5,-3.5,-92,DataVersion.HW_2FW2_X_X
2024-03-12 14:10:44.704000,,4.75,389,-550,-1016,,,,,,,,,PackageType.HEART_BEAT,2108,5,-0.8,-90,DataVersion.HW_2FW2_X_X
2024-03-12 14:20:46.704000,,4.75,389,-549,-1015,,,,,,,,,PackageType.HEART_BEAT,2108,5,-0.8,-90,DataVersion.HW_2FW2_X_X
2024-03-12 14:30:48.704000,3.16,4.625,388,-553,-1021,22.0,46.0,29.0,49.0,27.0,18.0,16.0,5.0,PackageType.HEART_BEAT,2108,5,-0.8,-90,DataVersion.HW_2FW2_X_X
2024-03-12 14:35:30.012000,3.16,4.625,316,-462,-992,8.0,7.0,5.0,5.0,5.0,5.0,5.0,4.0,PackageType.CHANGE,2109,5,3.0,-86,DataVersion.HW_2FW2_X_X
2024-03-12 14:45:27.065000,,4.625,312,-461,-982,,,,,,,,,PackageType.HEART_BEAT,2110,5,3.2,-86,DataVersion.HW_2FW2_X_X
2024-03-12 14:55:26.065000,,5.125,310,-461,-986,,,,,,,,,PackageType.HEART_BEAT,2110,5,3.2,-86,DataVersion.HW_2FW2_X_X
2024-03-12 15:05:27.065000,3.16,5.125,310,-460,-986,4.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,2110,5,3.2,-86,DataVersion.HW_2FW2_X_X
2024-03-12 15:15:26.408000,,5.125,312,-457,-984,,,,,,,,,PackageType.HEART_BEAT,2111,5,,-89,DataVersion.HW_2FW2_X_X
2024-03-12 15:25:27.408000,,5.0,322,-470,-999,,,,,,,,,PackageType.HEART_BEAT,2111,5,,-89,DataVersion.HW_2FW2_X_X
2024-03-12 15:35:27.408000,3.16,4.875,321,-470,-999,6.0,5.0,5.0,6.0,6.0,7.0,7.0,5.0,PackageType.HEART_BEAT,2111,5,,-89,DataVersion.HW_2FW2_X_X
2024-03-12 15:45:26.791000,,4.875,322,-471,-999,,,,,,,,,PackageType.HEART_BEAT,2112,5,-6.0,-91,DataVersion.HW_2FW2_X_X
2024-03-12 15:55:27.791000,,4.875,321,-469,-999,,,,,,,,,PackageType.HEART_BEAT,2112,5,-6.0,-91,DataVersion.HW_2FW2_X_X
2024-03-12 16:05:25.791000,3.16,4.75,323,-471,-1000,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,2112,5,-6.0,-91,DataVersion.HW_2FW2_X_X
2024-03-12 16:15:25.077000,,4.75,325,-473,-1003,,,,,,,,,PackageType.HEART_BEAT,2113,5,0.2,-90,DataVersion.HW_2FW2_X_X
2024-03-12 16:25:25.077000,,4.625,328,-471,-1006,,,,,,,,,PackageType.HEART_BEAT,2113,5,0.2,-90,DataVersion.HW_2FW2_X_X
2024-03-12 16:35:25.077000,3.16,4.5,330,-472,-1010,6.0,6.0,6.0,4.0,5.0,6.0,7.0,6.0,PackageType.HEART_BEAT,2113,5,0.2,-90,DataVersion.HW_2FW2_X_X
2024-03-12 17:15:22.269000,,4.25,332,-474,-1007,,,,,,,,,PackageType.HEART_BEAT,2115,5,-5.8,-93,DataVersion.HW_2FW2_X_X
2024-03-12 17:25:22.269000,,4.25,333,-470,-1009,,,,,,,,,PackageType.HEART_BEAT,2115,5,-5.8,-93,DataVersion.HW_2FW2_X_X
2024-03-12 17:35:20.269000,3.16,4.125,331,-469,-1009,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,2115,5,-5.8,-93,DataVersion.HW_2FW2_X_X
2024-03-12 17:45:19.640000,,4.125,331,-468,-1015,,,,,,,,,PackageType.HEART_BEAT,2116,5,7.2,-84,DataVersion.HW_2FW2_X_X
2024-03-12 17:55:18.640000,,4.125,332,-469,-1010,,,,,,,,,PackageType.HEART_BEAT,2116,5,7.2,-84,DataVersion.HW_2FW2_X_X
2024-03-12 18:05:19.640000,3.16,4.0,335,-471,-1017,6.0,5.0,5.0,5.0,7.0,7.0,6.0,6.0,PackageType.HEART_BEAT,2116,5,7.2,-84,DataVersion.HW_2FW2_X_X
2024-03-12 18:15:18.120000,,4.0,333,-474,-1014,,,,,,,,,PackageType.HEART_BEAT,2117,5,6.2,-83,DataVersion.HW_2FW2_X_X
2024-03-12 18:25:17.120000,,4.0,336,-471,-1019,,,,,,,,,PackageType.HEART_BEAT,2117,5,6.2,-83,DataVersion.HW_2FW2_X_X
2024-03-12 18:35:19.120000,3.16,4.0,337,-469,-1019,6.0,6.0,5.0,4.0,6.0,6.0,7.0,7.0,PackageType.HEART_BEAT,2117,5,6.2,-83,DataVersion.HW_2FW2_X_X
2024-03-12 18:45:16.897000,,4.0,337,-471,-1017,,,,,,,,,PackageType.HEART_BEAT,2118,5,6.5,-84,DataVersion.HW_2FW2_X_X
2024-03-12 18:55:14.897000,,4.0,335,-468,-1012,,,,,,,,,PackageType.HEART_BEAT,2118,5,6.5,-84,DataVersion.HW_2FW2_X_X
2024-03-12 19:05:16.897000,3.16,4.0,336,-469,-1021,4.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,PackageType.HEART_BEAT,2118,5,6.5,-84,DataVersion.HW_2FW2_X_X
2024-03-12 19:15:15.742000,,4.0,339,-472,-1015,,,,,,,,,PackageType.HEART_BEAT,2119,5,6.8,-83,DataVersion.HW_2FW2_X_X
2024-03-12 19:25:16.742000,,3.875,337,-471,-1019,,,,,,,,,PackageType.HEART_BEAT,2119,5,6.8,-83,DataVersion.HW_2FW2_X_X
2024-03-12 19:35:17.742000,3.16,3.875,336,-472,-1012,6.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,PackageType.HEART_BEAT,2119,5,6.8,-83,DataVersion.HW_2FW2_X_X
2024-03-12 19:45:18.174000,,3.875,336,-470,-1016,,,,,,,,,PackageType.HEART_BEAT,2120,5,6.8,-84,DataVersion.HW_2FW2_X_X
2024-03-12 19:55:19.174000,,3.875,336,-471,-1016,,,,,,,,,PackageType.HEART_BEAT,2120,5,6.8,-84,DataVersion.HW_2FW2_X_X
2024-03-12 20:05:22.174000,3.16,3.875,336,-469,-1014,6.0,5.0,7.0,7.0,4.0,6.0,6.0,6.0,PackageType.HEART_BEAT,2120,5,6.8,-84,DataVersion.HW_2FW2_X_X
2024-03-12 20:15:22.221000,,3.875,336,-469,-1015,,,,,,,,,PackageType.HEART_BEAT,2121,5,7.0,-84,DataVersion.HW_2FW2_X_X
2024-03-12 20:25:21.221000,,3.875,338,-472,-1019,,,,,,,,,PackageType.HEART_BEAT,2121,5,7.0,-84,DataVersion.HW_2FW2_X_X
2024-03-12 20:35:24.221000,3.16,3.875,336,-469,-1014,5.0,5.0,5.0,5.0,4.0,5.0,5.0,7.0,PackageType.HEART_BEAT,2121,5,7.0,-84,DataVersion.HW_2FW2_X_X
2024-03-12 20:45:22.554000,,3.875,338,-471,-1017,,,,,,,,,PackageType.HEART_BEAT,2122,5,5.5,-84,DataVersion.HW_2FW2_X_X
2024-03-12 20:55:20.554000,,3.875,337,-469,-1016,,,,,,,,,PackageType.HEART_BEAT,2122,5,5.5,-84,DataVersion.HW_2FW2_X_X
2024-03-12 21:05:20.554000,3.14,3.875,336,-468,-1015,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,PackageType.HEART_BEAT,2122,5,5.5,-84,DataVersion.HW_2FW2_X_X
2024-03-12 21:15:20.535000,,3.875,335,-474,-1017,,,,,,,,,PackageType.HEART_BEAT,2123,5,5.5,-84,DataVersion.HW_2FW2_X_X
2024-03-12 21:25:20.535000,,3.875,337,-471,-1014,,,,,,,,,PackageType.HEART_BEAT,2123,5,5.5,-84,DataVersion.HW_2FW2_X_X
2024-03-12 21:35:18.535000,3.16,3.875,336,-467,-1015,7.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,2123,5,5.5,-84,DataVersion.HW_2FW2_X_X
2024-03-12 21:45:17.161000,,3.875,333,-466,-1017,,,,,,,,,PackageType.HEART_BEAT,2124,5,5.2,-85,DataVersion.HW_2FW2_X_X
2024-03-12 21:55:18.161000,,4.0,338,-471,-1019,,,,,,,,,PackageType.HEART_BEAT,2124,5,5.2,-85,DataVersion.HW_2FW2_X_X
2024-03-12 22:05:16.161000,3.16,3.875,338,-472,-1016,5.0,6.0,5.0,5.0,5.0,6.0,8.0,5.0,PackageType.HEART_BEAT,2124,5,5.2,-85,DataVersion.HW_2FW2_X_X
2024-03-12 22:15:16.156000,,3.875,337,-472,-1020,,,,,,,,,PackageType.HEART_BEAT,2125,5,5.0,-84,DataVersion.HW_2FW2_X_X
2024-03-12 22:25:16.156000,,3.875,335,-471,-1016,,,,,,,,,PackageType.HEART_BEAT,2125,5,5.0,-84,DataVersion.HW_2FW2_X_X
2024-03-12 22:35:16.156000,3.16,4.0,338,-469,-1015,5.0,5.0,7.0,7.0,5.0,5.0,5.0,6.0,PackageType.HEART_BEAT,2125,5,5.0,-84,DataVersion.HW_2FW2_X_X
2024-03-12 22:45:16.238000,,4.0,338,-471,-1015,,,,,,,,,PackageType.HEART_BEAT,2126,5,7.0,-83,DataVersion.HW_2FW2_X_X
2024-03-12 22:55:16.238000,,4.0,335,-470,-1016,,,,,,,,,PackageType.HEART_BEAT,2126,5,7.0,-83,DataVersion.HW_2FW2_X_X
2024-03-12 23:05:16.238000,3.16,4.0,337,-471,-1018,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,PackageType.HEART_BEAT,2126,5,7.0,-83,DataVersion.HW_2FW2_X_X
2024-03-12 23:15:17.883000,,4.0,337,-471,-1011,,,,,,,,,PackageType.HEART_BEAT,2127,5,6.5,-85,DataVersion.HW_2FW2_X_X
2024-03-12 23:25:18.883000,,3.875,334,-473,-1019,,,,,,,,,PackageType.HEART_BEAT,2127,5,6.5,-85,DataVersion.HW_2FW2_X_X
2024-03-12 23:35:18.883000,3.16,3.875,336,-469,-1018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,PackageType.HEART_BEAT,2127,5,6.5,-85,DataVersion.HW_2FW2_X_X
2024-03-12 23:45:20.742000,,3.875,339,-470,-1015,,,,,,,,,PackageType.HEART_BEAT,2128,5,5.2,-86,DataVersion.HW_2FW2_X_X
2024-03-12 23:55:18.742000,,3.875,335,-469,-1021,,,,,,,,,PackageType.HEART_BEAT,2128,5,5.2,-86,DataVersion.HW_2FW2_X_X
2024-03-13 00:05:20.742000,3.16,3.75,340,-470,-1017,6.0,5.0,5.0,4.0,4.0,6.0,6.0,5.0,PackageType.HEART_BEAT,2128,5,5.2,-86,DataVersion.HW_2FW2_X_X
2024-03-13 00:15:21.153000,,3.875,337,-471,-1014,,,,,,,,,PackageType.HEART_BEAT,2129,5,6.8,-83,DataVersion.HW_2FW2_X_X
