time,battery,temperature,x,y,z,radar_0,radar_1,radar_2,radar_3,radar_4,radar_5,radar_6,radar_7,package_type,f_cnt,dr,snr,rssi,hw_fw_version,time_hour,temperature_2m,precipitation,psensor,id,mag_cluster,radar_cluster
2024-04-08 00:34:55.815,3.16,9.0,290.0,-468.0,-852.0,10.0,5.0,4.0,6.0,6.0,5.0,6.0,6.0,PackageType.HEART_BEAT,3451.0,5.0,8.5,-74.0,DataVersion.HW_2FW2_X_X,2024-04-08 00:00:00,8.7805,0.0,BUILDING,2024-04-08 00:34:55.815_BUILDING,no_detection,0
2024-04-08 00:44:55.785,3.16,9.0,293.0,-468.0,-853.0,8.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,PackageType.HEART_BEAT,3452.0,5.0,8.2,-74.0,DataVersion.HW_2FW2_X_X,2024-04-08 00:00:00,8.7805,0.0,BUILDING,2024-04-08 00:44:55.785_BUILDING,no_detection,0
2024-04-08 00:54:54.785,3.16,8.875,293.0,-469.0,-858.0,8.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,PackageType.HEART_BEAT,3452.0,5.0,8.2,-74.0,DataVersion.HW_2FW2_X_X,2024-04-08 00:00:00,8.7805,0.0,BUILDING,2024-04-08 00:54:54.785_BUILDING,no_detection,0
2024-04-08 01:04:56.785,3.16,8.75,297.0,-466.0,-861.0,8.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,PackageType.HEART_BEAT,3452.0,5.0,8.2,-74.0,DataVersion.HW_2FW2_X_X,2024-04-08 01:00:00,9.0305,0.0,BUILDING,2024-04-08 01:04:56.785_BUILDING,no_detection,0
2024-04-08 01:14:57.763,3.16,8.625,299.0,-469.0,-862.0,6.0,7.0,7.0,4.0,6.0,6.0,5.0,4.0,PackageType.HEART_BEAT,3453.0,5.0,8.8,-77.0,DataVersion.HW_2FW2_X_X,2024-04-08 01:00:00,9.0305,0.0,BUILDING,2024-04-08 01:14:57.763_BUILDING,no_detection,0
2024-04-08 01:24:58.763,3.16,8.5,299.0,-470.0,-856.0,6.0,7.0,7.0,4.0,6.0,6.0,5.0,4.0,PackageType.HEART_BEAT,3453.0,5.0,8.8,-77.0,DataVersion.HW_2FW2_X_X,2024-04-08 01:00:00,9.0305,0.0,BUILDING,2024-04-08 01:24:58.763_BUILDING,no_detection,0
2024-04-08 01:34:56.763,3.16,8.375,299.0,-469.0,-866.0,6.0,7.0,7.0,4.0,6.0,6.0,5.0,4.0,PackageType.HEART_BEAT,3453.0,5.0,8.8,-77.0,DataVersion.HW_2FW2_X_X,2024-04-08 01:00:00,9.0305,0.0,BUILDING,2024-04-08 01:34:56.763_BUILDING,no_detection,0
2024-04-08 01:44:55.421,3.16,8.375,300.0,-471.0,-865.0,7.0,6.0,6.0,7.0,7.0,5.0,5.0,6.0,PackageType.HEART_BEAT,3455.0,5.0,8.0,-79.0,DataVersion.HW_2FW2_X_X,2024-04-08 01:00:00,9.0305,0.0,BUILDING,2024-04-08 01:44:55.421_BUILDING,no_detection,0
2024-04-08 01:54:52.421,3.16,8.375,302.0,-474.0,-863.0,7.0,6.0,6.0,7.0,7.0,5.0,5.0,6.0,PackageType.HEART_BEAT,3455.0,5.0,8.0,-79.0,DataVersion.HW_2FW2_X_X,2024-04-08 01:00:00,9.0305,0.0,BUILDING,2024-04-08 01:54:52.421_BUILDING,no_detection,0
2024-04-08 02:04:52.421,3.16,8.25,302.0,-466.0,-865.0,7.0,6.0,6.0,7.0,7.0,5.0,5.0,6.0,PackageType.HEART_BEAT,3455.0,5.0,8.0,-79.0,DataVersion.HW_2FW2_X_X,2024-04-08 02:00:00,9.1305,0.0,BUILDING,2024-04-08 02:04:52.421_BUILDING,no_detection,0
2024-04-08 02:14:50.989,3.16,8.25,301.0,-472.0,-865.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,PackageType.HEART_BEAT,3456.0,5.0,8.0,-75.0,DataVersion.HW_2FW2_X_X,2024-04-08 02:00:00,9.1305,0.0,BUILDING,2024-04-08 02:14:50.989_BUILDING,no_detection,0
2024-04-08 02:24:51.989,3.16,8.25,302.0,-470.0,-865.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,PackageType.HEART_BEAT,3456.0,5.0,8.0,-75.0,DataVersion.HW_2FW2_X_X,2024-04-08 02:00:00,9.1305,0.0,BUILDING,2024-04-08 02:24:51.989_BUILDING,no_detection,0
2024-04-08 02:34:49.989,3.16,8.25,304.0,-473.0,-868.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,PackageType.HEART_BEAT,3456.0,5.0,8.0,-75.0,DataVersion.HW_2FW2_X_X,2024-04-08 02:00:00,9.1305,0.0,BUILDING,2024-04-08 02:34:49.989_BUILDING,no_detection,0
2024-04-08 02:44:49.089,3.18,8.125,304.0,-469.0,-867.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,PackageType.HEART_BEAT,3457.0,5.0,9.0,-77.0,DataVersion.HW_2FW2_X_X,2024-04-08 02:00:00,9.1305,0.0,BUILDING,2024-04-08 02:44:49.089_BUILDING,no_detection,0
2024-04-08 02:54:52.089,3.18,8.125,305.0,-471.0,-870.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,PackageType.HEART_BEAT,3457.0,5.0,9.0,-77.0,DataVersion.HW_2FW2_X_X,2024-04-08 02:00:00,9.1305,0.0,BUILDING,2024-04-08 02:54:52.089_BUILDING,no_detection,0
2024-04-08 03:04:52.089,3.18,8.0,306.0,-468.0,-873.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,PackageType.HEART_BEAT,3457.0,5.0,9.0,-77.0,DataVersion.HW_2FW2_X_X,2024-04-08 03:00:00,9.0305,0.0,BUILDING,2024-04-08 03:04:52.089_BUILDING,no_detection,0
2024-04-08 03:14:49.370,3.18,8.0,307.0,-472.0,-870.0,6.0,6.0,4.0,4.0,5.0,5.0,4.0,5.0,PackageType.HEART_BEAT,3458.0,5.0,9.0,-75.0,DataVersion.HW_2FW2_X_X,2024-04-08 03:00:00,9.0305,0.0,BUILDING,2024-04-08 03:14:49.370_BUILDING,no_detection,0
2024-04-08 03:24:51.370,3.18,8.0,309.0,-471.0,-867.0,6.0,6.0,4.0,4.0,5.0,5.0,4.0,5.0,PackageType.HEART_BEAT,3458.0,5.0,9.0,-75.0,DataVersion.HW_2FW2_X_X,2024-04-08 03:00:00,9.0305,0.0,BUILDING,2024-04-08 03:24:51.370_BUILDING,no_detection,0
2024-04-08 03:34:52.370,3.18,7.875,304.0,-470.0,-869.0,6.0,6.0,4.0,4.0,5.0,5.0,4.0,5.0,PackageType.HEART_BEAT,3458.0,5.0,9.0,-75.0,DataVersion.HW_2FW2_X_X,2024-04-08 03:00:00,9.0305,0.0,BUILDING,2024-04-08 03:34:52.370_BUILDING,no_detection,0
2024-04-08 03:35:57.501,3.18,7.875,110.0,323.0,-189.0,20.0,32.0,26.0,44.0,32.0,24.0,25.0,11.0,PackageType.CHANGE,3459.0,5.0,-5.2,-92.0,DataVersion.HW_2FW2_X_X,2024-04-08 03:00:00,9.0305,0.0,BUILDING,2024-04-08 03:35:57.501_BUILDING,detection,1
2024-04-08 04:05:28.794,3.18,9.5,80.0,370.0,-136.0,31.0,113.0,95.0,22.0,18.0,21.0,15.0,15.0,PackageType.CHANGE,3460.0,5.0,-3.5,-90.0,DataVersion.HW_2FW2_X_X,2024-04-08 04:00:00,8.6305,0.0,BUILDING,2024-04-08 04:05:28.794_BUILDING,detection,1
2024-04-08 04:06:04.792,3.18,9.5,281.0,-465.0,-854.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,PackageType.CHANGE,3461.0,5.0,7.8,-75.0,DataVersion.HW_2FW2_X_X,2024-04-08 04:00:00,8.6305,0.0,BUILDING,2024-04-08 04:06:04.792_BUILDING,no_detection,0
2024-04-08 04:16:01.810,3.16,9.5,291.0,-471.0,-864.0,7.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,PackageType.HEART_BEAT,3462.0,5.0,8.8,-75.0,DataVersion.HW_2FW2_X_X,2024-04-08 04:00:00,8.6305,0.0,BUILDING,2024-04-08 04:16:01.810_BUILDING,no_detection,0
2024-04-08 04:26:00.810,3.16,8.75,298.0,-473.0,-868.0,7.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,PackageType.HEART_BEAT,3462.0,5.0,8.8,-75.0,DataVersion.HW_2FW2_X_X,2024-04-08 04:00:00,8.6305,0.0,BUILDING,2024-04-08 04:26:00.810_BUILDING,no_detection,0
2024-04-08 04:36:02.810,3.16,8.375,301.0,-470.0,-867.0,7.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,PackageType.HEART_BEAT,3462.0,5.0,8.8,-75.0,DataVersion.HW_2FW2_X_X,2024-04-08 04:00:00,8.6305,0.0,BUILDING,2024-04-08 04:36:02.810_BUILDING,no_detection,0
2024-04-08 04:54:03.942,3.18,8.125,291.0,-533.0,-688.0,44.0,26.0,32.0,20.0,9.0,6.0,7.0,7.0,PackageType.HEART_BEAT,3464.0,5.0,-8.0,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 04:00:00,8.6305,0.0,BUILDING,2024-04-08 04:54:03.942_BUILDING,no_detection,0
2024-04-08 05:04:04.942,3.18,8.875,287.0,-531.0,-690.0,44.0,26.0,32.0,20.0,9.0,6.0,7.0,7.0,PackageType.HEART_BEAT,3464.0,5.0,-8.0,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 05:00:00,8.1805,0.0,BUILDING,2024-04-08 05:04:04.942_BUILDING,no_detection,0
2024-04-08 05:14:02.942,3.18,9.125,285.0,-525.0,-703.0,44.0,26.0,32.0,20.0,9.0,6.0,7.0,7.0,PackageType.HEART_BEAT,3464.0,5.0,-8.0,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 05:00:00,8.1805,0.0,BUILDING,2024-04-08 05:14:02.942_BUILDING,no_detection,0
2024-04-08 05:24:01.595,3.18,9.25,282.0,-527.0,-694.0,45.0,25.0,32.0,22.0,11.0,9.0,9.0,5.0,PackageType.HEART_BEAT,3465.0,5.0,-7.5,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 05:00:00,8.1805,0.0,BUILDING,2024-04-08 05:24:01.595_BUILDING,no_detection,0
2024-04-08 05:34:00.595,3.18,9.5,281.0,-525.0,-693.0,45.0,25.0,32.0,22.0,11.0,9.0,9.0,5.0,PackageType.HEART_BEAT,3465.0,5.0,-7.5,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 05:00:00,8.1805,0.0,BUILDING,2024-04-08 05:34:00.595_BUILDING,no_detection,0
2024-04-08 05:44:02.595,3.18,9.5,277.0,-525.0,-689.0,45.0,25.0,32.0,22.0,11.0,9.0,9.0,5.0,PackageType.HEART_BEAT,3465.0,5.0,-7.5,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 05:00:00,8.1805,0.0,BUILDING,2024-04-08 05:44:02.595_BUILDING,no_detection,0
2024-04-08 05:54:03.514,3.18,9.625,294.0,-534.0,-690.0,47.0,25.0,31.0,21.0,10.0,8.0,8.0,6.0,PackageType.HEART_BEAT,3466.0,5.0,-4.8,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 05:00:00,8.1805,0.0,BUILDING,2024-04-08 05:54:03.514_BUILDING,no_detection,0
2024-04-08 06:04:05.514,3.18,9.75,290.0,-535.0,-698.0,47.0,25.0,31.0,21.0,10.0,8.0,8.0,6.0,PackageType.HEART_BEAT,3466.0,5.0,-4.8,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 06:00:00,7.8805003,0.0,BUILDING,2024-04-08 06:04:05.514_BUILDING,no_detection,0
2024-04-08 06:14:04.514,3.18,9.875,286.0,-536.0,-695.0,47.0,25.0,31.0,21.0,10.0,8.0,8.0,6.0,PackageType.HEART_BEAT,3466.0,5.0,-4.8,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 06:00:00,7.8805003,0.0,BUILDING,2024-04-08 06:14:04.514_BUILDING,no_detection,0
2024-04-08 06:24:04.561,3.18,9.875,288.0,-535.0,-698.0,46.0,30.0,35.0,21.0,10.0,8.0,7.0,5.0,PackageType.HEART_BEAT,3467.0,5.0,-3.2,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 06:00:00,7.8805003,0.0,BUILDING,2024-04-08 06:24:04.561_BUILDING,no_detection,0
2024-04-08 06:34:05.561,3.18,10.0,285.0,-535.0,-697.0,46.0,30.0,35.0,21.0,10.0,8.0,7.0,5.0,PackageType.HEART_BEAT,3467.0,5.0,-3.2,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 06:00:00,7.8805003,0.0,BUILDING,2024-04-08 06:34:05.561_BUILDING,no_detection,0
2024-04-08 06:44:06.561,3.18,10.0,286.0,-535.0,-690.0,46.0,30.0,35.0,21.0,10.0,8.0,7.0,5.0,PackageType.HEART_BEAT,3467.0,5.0,-3.2,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 06:00:00,7.8805003,0.0,BUILDING,2024-04-08 06:44:06.561_BUILDING,no_detection,0
2024-04-08 07:24:05.838,3.18,10.375,275.0,-525.0,-682.0,44.0,28.0,32.0,22.0,11.0,8.0,8.0,7.0,PackageType.HEART_BEAT,3469.0,5.0,-8.0,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 07:00:00,7.7305,0.0,BUILDING,2024-04-08 07:24:05.838_BUILDING,no_detection,0
2024-04-08 07:34:04.838,3.18,10.375,275.0,-527.0,-683.0,44.0,28.0,32.0,22.0,11.0,8.0,8.0,7.0,PackageType.HEART_BEAT,3469.0,5.0,-8.0,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 07:00:00,7.7305,0.0,BUILDING,2024-04-08 07:34:04.838_BUILDING,no_detection,0
2024-04-08 07:44:03.838,3.18,10.5,273.0,-523.0,-676.0,44.0,28.0,32.0,22.0,11.0,8.0,8.0,7.0,PackageType.HEART_BEAT,3469.0,5.0,-8.0,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 07:00:00,7.7305,0.0,BUILDING,2024-04-08 07:44:03.838_BUILDING,no_detection,0
2024-04-08 09:24:02.380,3.18,11.375,259.0,-521.0,-668.0,45.0,29.0,34.0,21.0,11.0,7.0,6.0,4.0,PackageType.HEART_BEAT,3473.0,5.0,-6.0,-90.0,DataVersion.HW_2FW2_X_X,2024-04-08 09:00:00,10.6305,0.0,BUILDING,2024-04-08 09:24:02.380_BUILDING,no_detection,0
2024-04-08 09:34:02.380,3.18,11.375,256.0,-521.0,-669.0,45.0,29.0,34.0,21.0,11.0,7.0,6.0,4.0,PackageType.HEART_BEAT,3473.0,5.0,-6.0,-90.0,DataVersion.HW_2FW2_X_X,2024-04-08 09:00:00,10.6305,0.0,BUILDING,2024-04-08 09:34:02.380_BUILDING,no_detection,0
2024-04-08 09:44:01.380,3.18,11.5,253.0,-522.0,-666.0,45.0,29.0,34.0,21.0,11.0,7.0,6.0,4.0,PackageType.HEART_BEAT,3473.0,5.0,-6.0,-90.0,DataVersion.HW_2FW2_X_X,2024-04-08 09:00:00,10.6305,0.0,BUILDING,2024-04-08 09:44:01.380_BUILDING,no_detection,0
2024-04-08 10:23:58.749,3.18,11.875,252.0,-522.0,-668.0,45.0,30.0,34.0,19.0,9.0,6.0,6.0,7.0,PackageType.HEART_BEAT,3475.0,5.0,-4.0,-90.0,DataVersion.HW_2FW2_X_X,2024-04-08 10:00:00,12.2305,0.0,BUILDING,2024-04-08 10:23:58.749_BUILDING,no_detection,0
2024-04-08 10:33:58.749,3.18,12.0,249.0,-523.0,-663.0,45.0,30.0,34.0,19.0,9.0,6.0,6.0,7.0,PackageType.HEART_BEAT,3475.0,5.0,-4.0,-90.0,DataVersion.HW_2FW2_X_X,2024-04-08 10:00:00,12.2305,0.0,BUILDING,2024-04-08 10:33:58.749_BUILDING,no_detection,0
2024-04-08 10:43:57.749,3.18,12.125,248.0,-520.0,-659.0,45.0,30.0,34.0,19.0,9.0,6.0,6.0,7.0,PackageType.HEART_BEAT,3475.0,5.0,-4.0,-90.0,DataVersion.HW_2FW2_X_X,2024-04-08 10:00:00,12.2305,0.0,BUILDING,2024-04-08 10:43:57.749_BUILDING,no_detection,0
2024-04-08 11:53:57.159,3.16,12.75,236.0,-525.0,-658.0,44.0,29.0,35.0,17.0,10.0,6.0,5.0,7.0,PackageType.HEART_BEAT,3478.0,5.0,-8.5,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 11:00:00,13.580501,0.0,BUILDING,2024-04-08 11:53:57.159_BUILDING,no_detection,0
2024-04-08 12:03:58.159,3.16,12.75,233.0,-517.0,-655.0,44.0,29.0,35.0,17.0,10.0,6.0,5.0,7.0,PackageType.HEART_BEAT,3478.0,5.0,-8.5,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 12:00:00,14.5305,0.0,BUILDING,2024-04-08 12:03:58.159_BUILDING,no_detection,0
2024-04-08 12:14:00.159,3.16,12.875,231.0,-520.0,-654.0,44.0,29.0,35.0,17.0,10.0,6.0,5.0,7.0,PackageType.HEART_BEAT,3478.0,5.0,-8.5,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 12:00:00,14.5305,0.0,BUILDING,2024-04-08 12:14:00.159_BUILDING,no_detection,0
2024-04-08 12:33:54.568,3.18,13.125,226.0,-460.0,-789.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,PackageType.CHANGE,3480.0,5.0,5.2,-85.0,DataVersion.HW_2FW2_X_X,2024-04-08 12:00:00,14.5305,0.0,BUILDING,2024-04-08 12:33:54.568_BUILDING,no_detection,0
2024-04-08 12:58:17.766,3.16,25.0,385.0,-445.0,-1352.0,35.0,44.0,41.0,14.0,21.0,21.0,9.0,9.0,PackageType.CHANGE,3481.0,5.0,-1.2,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 12:00:00,14.5305,0.0,BUILDING,2024-04-08 12:58:17.766_BUILDING,no_detection,1
2024-04-08 12:59:11.763,3.18,24.125,67.0,-442.0,-787.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,PackageType.CHANGE,3482.0,5.0,4.5,-86.0,DataVersion.HW_2FW2_X_X,2024-04-08 12:00:00,14.5305,0.0,BUILDING,2024-04-08 12:59:11.763_BUILDING,no_detection,0
2024-04-08 13:09:09.179,3.18,24.125,19.0,-430.0,-790.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,7.0,PackageType.HEART_BEAT,3483.0,5.0,4.8,-84.0,DataVersion.HW_2FW2_X_X,2024-04-08 13:00:00,15.9305,0.0,BUILDING,2024-04-08 13:09:09.179_BUILDING,no_detection,0
2024-04-08 13:19:10.179,3.18,26.375,1.0,-427.0,-802.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,7.0,PackageType.HEART_BEAT,3483.0,5.0,4.8,-84.0,DataVersion.HW_2FW2_X_X,2024-04-08 13:00:00,15.9305,0.0,BUILDING,2024-04-08 13:19:10.179_BUILDING,no_detection,0
2024-04-08 13:29:10.179,3.18,27.75,2.0,-421.0,-804.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,7.0,PackageType.HEART_BEAT,3483.0,5.0,4.8,-84.0,DataVersion.HW_2FW2_X_X,2024-04-08 13:00:00,15.9305,0.0,BUILDING,2024-04-08 13:29:10.179_BUILDING,no_detection,0
2024-04-08 13:39:11.621,3.18,27.625,22.0,-425.0,-797.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,3484.0,5.0,5.5,-84.0,DataVersion.HW_2FW2_X_X,2024-04-08 13:00:00,15.9305,0.0,BUILDING,2024-04-08 13:39:11.621_BUILDING,no_detection,0
2024-04-08 13:49:09.621,3.18,26.25,51.0,-432.0,-783.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,3484.0,5.0,5.5,-84.0,DataVersion.HW_2FW2_X_X,2024-04-08 13:00:00,15.9305,0.0,BUILDING,2024-04-08 13:49:09.621_BUILDING,no_detection,0
2024-04-08 13:59:08.621,3.18,24.5,39.0,-429.0,-779.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,3484.0,5.0,5.5,-84.0,DataVersion.HW_2FW2_X_X,2024-04-08 13:00:00,15.9305,0.0,BUILDING,2024-04-08 13:59:08.621_BUILDING,no_detection,0
2024-04-08 14:09:06.419,3.18,25.0,31.0,-427.0,-781.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,PackageType.HEART_BEAT,3485.0,5.0,10.0,-77.0,DataVersion.HW_2FW2_X_X,2024-04-08 14:00:00,16.3305,0.0,BUILDING,2024-04-08 14:09:06.419_BUILDING,no_detection,0
2024-04-08 14:19:08.419,3.18,25.875,44.0,-429.0,-775.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,PackageType.HEART_BEAT,3485.0,5.0,10.0,-77.0,DataVersion.HW_2FW2_X_X,2024-04-08 14:00:00,16.3305,0.0,BUILDING,2024-04-08 14:19:08.419_BUILDING,no_detection,0
2024-04-08 14:29:08.419,3.18,25.0,66.0,-433.0,-772.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,PackageType.HEART_BEAT,3485.0,5.0,10.0,-77.0,DataVersion.HW_2FW2_X_X,2024-04-08 14:00:00,16.3305,0.0,BUILDING,2024-04-08 14:29:08.419_BUILDING,no_detection,0
2024-04-08 14:39:08.167,3.16,23.625,80.0,-437.0,-773.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,PackageType.HEART_BEAT,3486.0,5.0,9.2,-77.0,DataVersion.HW_2FW2_X_X,2024-04-08 14:00:00,16.3305,0.0,BUILDING,2024-04-08 14:39:08.167_BUILDING,no_detection,0
2024-04-08 14:49:09.167,3.16,22.875,79.0,-438.0,-771.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,PackageType.HEART_BEAT,3486.0,5.0,9.2,-77.0,DataVersion.HW_2FW2_X_X,2024-04-08 14:00:00,16.3305,0.0,BUILDING,2024-04-08 14:49:09.167_BUILDING,no_detection,0
2024-04-08 14:59:11.167,3.16,22.875,79.0,-436.0,-762.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,PackageType.HEART_BEAT,3486.0,5.0,9.2,-77.0,DataVersion.HW_2FW2_X_X,2024-04-08 14:00:00,16.3305,0.0,BUILDING,2024-04-08 14:59:11.167_BUILDING,no_detection,0
2024-04-08 15:16:33.691,3.16,22.75,101.0,-507.0,-713.0,35.0,24.0,21.0,17.0,7.0,7.0,6.0,5.0,PackageType.CHANGE,3487.0,5.0,-3.8,-89.0,DataVersion.HW_2FW2_X_X,2024-04-08 15:00:00,16.7305,0.0,BUILDING,2024-04-08 15:16:33.691_BUILDING,no_detection,0
2024-04-08 15:20:39.010,3.16,21.5,103.0,-438.0,-760.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,PackageType.CHANGE,3489.0,5.0,8.0,-75.0,DataVersion.HW_2FW2_X_X,2024-04-08 15:00:00,16.7305,0.0,BUILDING,2024-04-08 15:20:39.010_BUILDING,no_detection,0
2024-04-08 17:17:31.108,3.16,16.625,88.0,-228.0,-25.0,50.0,50.0,29.0,22.0,30.0,30.0,46.0,41.0,PackageType.HEART_BEAT,3494.0,5.0,-7.0,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 17:00:00,17.1805,0.0,BUILDING,2024-04-08 17:17:31.108_BUILDING,detection,1
2024-04-08 17:27:32.108,3.16,16.5,89.0,-230.0,-28.0,50.0,50.0,29.0,22.0,30.0,30.0,46.0,41.0,PackageType.HEART_BEAT,3494.0,5.0,-7.0,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 17:00:00,17.1805,0.0,BUILDING,2024-04-08 17:27:32.108_BUILDING,detection,1
2024-04-08 17:37:32.108,3.16,16.25,93.0,-230.0,-26.0,50.0,50.0,29.0,22.0,30.0,30.0,46.0,41.0,PackageType.HEART_BEAT,3494.0,5.0,-7.0,-91.0,DataVersion.HW_2FW2_X_X,2024-04-08 17:00:00,17.1805,0.0,BUILDING,2024-04-08 17:37:32.108_BUILDING,detection,1
2024-04-08 17:59:00.390,3.18,15.75,195.0,-453.0,-744.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,6.0,PackageType.CHANGE,3495.0,5.0,5.2,-80.0,DataVersion.HW_2FW2_X_X,2024-04-08 17:00:00,17.1805,0.0,BUILDING,2024-04-08 17:59:00.390_BUILDING,no_detection,0
2024-04-08 18:08:59.843,3.18,15.75,204.0,-455.0,-750.0,6.0,4.0,7.0,7.0,5.0,7.0,7.0,4.0,PackageType.HEART_BEAT,3496.0,5.0,6.2,-81.0,DataVersion.HW_2FW2_X_X,2024-04-08 18:00:00,16.280499,0.0,BUILDING,2024-04-08 18:08:59.843_BUILDING,no_detection,0
2024-04-08 18:18:59.843,3.18,15.125,207.0,-458.0,-758.0,6.0,4.0,7.0,7.0,5.0,7.0,7.0,4.0,PackageType.HEART_BEAT,3496.0,5.0,6.2,-81.0,DataVersion.HW_2FW2_X_X,2024-04-08 18:00:00,16.280499,0.0,BUILDING,2024-04-08 18:18:59.843_BUILDING,no_detection,0
2024-04-08 18:28:58.843,3.18,14.75,213.0,-458.0,-766.0,6.0,4.0,7.0,7.0,5.0,7.0,7.0,4.0,PackageType.HEART_BEAT,3496.0,5.0,6.2,-81.0,DataVersion.HW_2FW2_X_X,2024-04-08 18:00:00,16.280499,0.0,BUILDING,2024-04-08 18:28:58.843_BUILDING,no_detection,0
2024-04-08 18:38:57.314,3.18,14.5,213.0,-456.0,-771.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,PackageType.HEART_BEAT,3497.0,5.0,6.2,-81.0,DataVersion.HW_2FW2_X_X,2024-04-08 18:00:00,16.280499,0.0,BUILDING,2024-04-08 18:38:57.314_BUILDING,no_detection,0
2024-04-08 18:48:57.314,3.18,14.375,214.0,-457.0,-770.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,PackageType.HEART_BEAT,3497.0,5.0,6.2,-81.0,DataVersion.HW_2FW2_X_X,2024-04-08 18:00:00,16.280499,0.0,BUILDING,2024-04-08 18:48:57.314_BUILDING,no_detection,0
2024-04-08 18:58:56.314,3.18,14.25,217.0,-455.0,-772.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,PackageType.HEART_BEAT,3497.0,5.0,6.2,-81.0,DataVersion.HW_2FW2_X_X,2024-04-08 18:00:00,16.280499,0.0,BUILDING,2024-04-08 18:58:56.314_BUILDING,no_detection,0
2024-04-08 19:08:58.082,3.16,14.125,222.0,-460.0,-775.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,PackageType.HEART_BEAT,3498.0,5.0,4.8,-82.0,DataVersion.HW_2FW2_X_X,2024-04-08 19:00:00,14.4805,0.0,BUILDING,2024-04-08 19:08:58.082_BUILDING,no_detection,0
2024-04-08 19:18:56.082,3.16,14.0,222.0,-458.0,-778.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,PackageType.HEART_BEAT,3498.0,5.0,4.8,-82.0,DataVersion.HW_2FW2_X_X,2024-04-08 19:00:00,14.4805,0.0,BUILDING,2024-04-08 19:18:56.082_BUILDING,no_detection,0
2024-04-08 19:28:56.082,3.16,13.875,223.0,-458.0,-787.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,PackageType.HEART_BEAT,3498.0,5.0,4.8,-82.0,DataVersion.HW_2FW2_X_X,2024-04-08 19:00:00,14.4805,0.0,BUILDING,2024-04-08 19:28:56.082_BUILDING,no_detection,0
