time,battery,temperature,x,y,z,0_radar,1_radar,2_radar,3_radar,4_radar,5_radar,6_radar,7_radar,package_type,f_cnt,dr,snr,rssi
2024-03-14 16:31:13.061,3.04,11.25,86,-862,-291,122,113,24,25,20,13,13,8,PackageType.HEART_BEAT,4594,5,9.2,-103
2024-03-14 16:41:13.061,3.04,11.25,85,-863,-293,122,113,24,25,20,13,13,8,PackageType.HEART_BEAT,4594,5,9.2,-103
2024-03-14 16:51:12.061,3.04,11.12,98,-862,-292,122,113,24,25,20,13,13,8,PackageType.HEART_BEAT,4594,5,9.2,-103
2024-03-14 17:01:10.305,3.04,11.0,94,-860,-291,113,106,24,27,20,13,15,6,PackageType.HEART_BEAT,4595,5,9.5,-103
2024-03-14 17:11:11.305,3.04,11.0,96,-861,-293,113,106,24,27,20,13,15,6,PackageType.HEART_BEAT,4595,5,9.5,-103
2024-03-14 17:21:12.305,3.04,11.0,86,-862,-290,113,106,24,27,20,13,15,6,PackageType.HEART_BEAT,4595,5,9.5,-103
2024-03-14 17:22:06.263,3.04,10.88,104,-863,-299,112,103,23,27,18,14,16,8,PackageType.CHANGE,4596,5,9,-103
2024-03-14 17:32:07.510,3.04,10.88,89,-857,-299,115,106,21,23,19,12,12,6,PackageType.HEART_BEAT,4597,5,8.5,-101
2024-03-14 17:42:03.510,3.04,10.88,99,-860,-297,115,106,21,23,19,12,12,6,PackageType.HEART_BEAT,4597,5,8.5,-101
2024-03-14 17:52:02.510,3.04,10.75,107,-862,-301,115,106,21,23,19,12,12,6,PackageType.HEART_BEAT,4597,5,8.5,-101
2024-03-14 17:59:17.061,3.04,10.75,103,-855,-298,114,106,24,21,17,12,13,8,PackageType.CHANGE,4598,5,8.2,-102
2024-03-14 18:08:20.347,3.04,10.62,104,-861,-299,123,114,20,24,20,11,13,7,PackageType.CHANGE,4599,5,8.2,-101
2024-03-14 18:18:20.864,3.04,10.62,99,-858,-298,116,107,23,23,19,11,12,6,PackageType.HEART_BEAT,4600,5,9.2,-101
2024-03-14 18:28:22.864,3.04,10.5,93,-865,-307,116,107,23,23,19,11,12,6,PackageType.HEART_BEAT,4600,5,9.2,-101
2024-03-14 18:38:21.864,3.04,10.38,110,-863,-304,116,107,23,23,19,11,12,6,PackageType.HEART_BEAT,4600,5,9.2,-101
2024-03-14 19:00:24.767,3.04,10.0,116,-859,-312,111,99,21,25,21,11,11,7,PackageType.CHANGE,4601,5,8.5,-101
2024-03-14 19:15:59.764,3.04,9.88,121,-859,-306,110,103,25,23,22,9,9,7,PackageType.CHANGE,4602,5,7.2,-103
2024-03-14 19:22:43.806,3.04,9.88,115,-861,-312,116,106,22,22,18,11,9,7,PackageType.CHANGE,4603,5,8.8,-103
2024-03-14 19:32:43.662,3.04,9.75,109,-862,-309,118,107,22,23,22,11,8,8,PackageType.HEART_BEAT,4604,5,9,-105
2024-03-14 19:42:43.662,3.04,9.88,92,-859,-309,118,107,22,23,22,11,8,8,PackageType.HEART_BEAT,4604,5,9,-105
2024-03-14 19:52:45.662,3.04,9.75,110,-862,-306,118,107,22,23,22,11,8,8,PackageType.HEART_BEAT,4604,5,9,-105
2024-03-14 20:04:36.301,3.04,9.62,84,-840,-254,115,108,25,20,18,9,9,8,PackageType.CHANGE,4605,5,8.2,-103
2024-03-14 20:06:56.547,3.04,9.62,208,-819,-210,7,7,6,5,5,5,6,6,PackageType.CHANGE,4606,5,9.5,-96
2024-03-14 20:35:31.040,3.04,8.12,226,-822,-233,5,4,6,6,5,5,5,6,PackageType.CHANGE,4607,5,8.2,-94
2024-03-14 20:45:31.825,3.04,8.12,224,-826,-239,5,6,6,5,5,6,6,4,PackageType.HEART_BEAT,4608,5,7.5,-96
2024-03-14 20:55:30.825,3.04,8.25,223,-824,-242,5,6,6,5,5,6,6,4,PackageType.HEART_BEAT,4608,5,7.5,-96
2024-03-14 21:05:30.825,3.04,8.0,231,-818,-242,5,6,6,5,5,6,6,4,PackageType.HEART_BEAT,4608,5,7.5,-96
2024-03-14 21:15:32.604,3.04,8.0,226,-826,-242,6,5,5,6,6,5,5,5,PackageType.HEART_BEAT,4609,5,9.5,-97
2024-03-14 21:25:34.604,3.04,7.88,233,-823,-246,6,5,5,6,6,5,5,5,PackageType.HEART_BEAT,4609,5,9.5,-97
2024-03-14 21:35:34.604,3.04,7.75,236,-823,-247,6,5,5,6,6,5,5,5,PackageType.HEART_BEAT,4609,5,9.5,-97
2024-03-14 21:45:32.527,3.04,7.62,243,-825,-245,6,5,7,7,5,5,4,5,PackageType.HEART_BEAT,4610,5,9.5,-99
2024-03-14 21:55:31.527,3.04,7.75,230,-824,-244,6,5,7,7,5,5,4,5,PackageType.HEART_BEAT,4610,5,9.5,-99
2024-03-14 22:05:32.527,3.04,7.75,233,-825,-251,6,5,7,7,5,5,4,5,PackageType.HEART_BEAT,4610,5,9.5,-99
2024-03-14 22:24:49.739,3.02,7.62,237,-820,-253,6,5,6,7,6,5,5,5,PackageType.CHANGE,4611,5,9.8,-97
2024-03-14 22:34:51.109,3.04,7.62,237,-824,-246,5,5,6,5,5,5,5,5,PackageType.HEART_BEAT,4612,5,9.2,-96
2024-03-14 22:44:52.109,3.04,7.5,236,-825,-251,5,5,6,5,5,5,5,5,PackageType.HEART_BEAT,4612,5,9.2,-96
2024-03-14 22:54:54.109,3.04,7.5,223,-828,-255,5,5,6,5,5,5,5,5,PackageType.HEART_BEAT,4612,5,9.2,-96
2024-03-14 23:04:54.007,3.04,7.5,231,-826,-250,6,5,5,6,6,5,4,5,PackageType.HEART_BEAT,4613,5,9.8,-99
2024-03-14 23:14:55.007,3.04,7.5,231,-827,-254,6,5,5,6,6,5,4,5,PackageType.HEART_BEAT,4613,5,9.8,-99
2024-03-14 23:24:57.007,3.04,7.5,242,-826,-250,6,5,5,6,6,5,4,5,PackageType.HEART_BEAT,4613,5,9.8,-99
2024-03-14 23:34:57.084,3.04,7.38,226,-825,-259,7,5,5,5,6,6,5,5,PackageType.HEART_BEAT,4614,5,9,-97
2024-03-14 23:44:58.084,3.04,7.38,234,-824,-254,7,5,5,5,6,6,5,5,PackageType.HEART_BEAT,4614,5,9,-97
2024-03-14 23:54:59.084,3.04,7.38,230,-825,-260,7,5,5,5,6,6,5,5,PackageType.HEART_BEAT,4614,5,9,-97
2024-03-15 00:05:00.329,3.04,7.25,241,-821,-257,6,5,5,6,5,7,7,5,PackageType.HEART_BEAT,4615,5,9.5,-96
2024-03-15 00:14:56.329,3.04,7.25,236,-823,-256,6,5,5,6,5,7,7,5,PackageType.HEART_BEAT,4615,5,9.5,-96
2024-03-15 00:24:58.329,3.04,7.25,231,-826,-261,6,5,5,6,5,7,7,5,PackageType.HEART_BEAT,4615,5,9.5,-96
2024-03-15 00:30:34.084,3.04,7.12,229,-825,-262,5,6,6,5,5,5,5,5,PackageType.CHANGE,4616,5,9,-96
2024-03-15 00:40:32.107,3.04,7.25,230,-825,-258,6,7,7,4,5,5,5,5,PackageType.HEART_BEAT,4617,5,8.5,-95
2024-03-15 00:50:32.107,3.04,7.12,241,-828,-263,6,7,7,4,5,5,5,5,PackageType.HEART_BEAT,4617,5,8.5,-95
2024-03-15 01:00:31.107,3.04,7.0,235,-829,-268,6,7,7,4,5,5,5,5,PackageType.HEART_BEAT,4617,5,8.5,-95
2024-03-15 01:21:13.822,3.04,6.75,226,-828,-265,8,4,4,5,5,5,5,5,PackageType.CHANGE,4618,5,9.5,-97
2024-03-15 01:31:12.607,3.04,6.75,250,-828,-269,6,6,7,6,5,5,5,5,PackageType.HEART_BEAT,4619,5,7.2,-96
2024-03-15 01:41:14.607,3.04,6.75,247,-825,-265,6,6,7,6,5,5,5,5,PackageType.HEART_BEAT,4619,5,7.2,-96
2024-03-15 01:51:13.607,3.04,6.88,234,-825,-268,6,6,7,6,5,5,5,5,PackageType.HEART_BEAT,4619,5,7.2,-96
2024-03-15 02:02:53.105,3.04,6.75,237,-826,-270,8,6,7,7,6,5,6,5,PackageType.CHANGE,4620,5,7.2,-92
2024-03-15 02:29:23.527,3.04,6.38,223,-831,-275,5,5,5,5,5,5,5,5,PackageType.CHANGE,4621,5,9.8,-96
2024-03-15 02:29:49.526,3.04,6.38,251,-823,-273,7,5,5,5,5,5,5,4,PackageType.CHANGE,4622,5,9.2,-96
2024-03-15 02:39:45.868,3.04,6.38,240,-830,-273,6,3,5,5,5,4,4,6,PackageType.HEART_BEAT,4623,5,9,-96
2024-03-15 02:49:47.868,3.04,6.5,241,-827,-272,6,3,5,5,5,4,4,6,PackageType.HEART_BEAT,4623,5,9,-96
2024-03-15 02:59:49.868,3.04,6.5,247,-826,-278,6,3,5,5,5,4,4,6,PackageType.HEART_BEAT,4623,5,9,-96
2024-03-15 03:02:19.963,3.04,6.38,240,-830,-275,6,6,6,6,6,5,5,6,PackageType.CHANGE,4624,5,9,-96
2024-03-15 03:12:18.643,3.02,6.38,236,-824,-278,5,6,6,4,4,4,4,4,PackageType.HEART_BEAT,4625,5,9.8,-95
2024-03-15 03:22:17.643,3.02,6.38,261,-823,-275,5,6,6,4,4,4,4,4,PackageType.HEART_BEAT,4625,5,9.8,-95
2024-03-15 03:32:14.643,3.02,6.25,242,-826,-283,5,6,6,4,4,4,4,4,PackageType.HEART_BEAT,4625,5,9.8,-95
2024-03-15 03:42:14.681,3.04,6.12,250,-830,-278,7,6,5,5,6,6,5,5,PackageType.HEART_BEAT,4626,5,9.5,-95
2024-03-15 03:52:17.681,3.04,6.12,250,-827,-277,7,6,5,5,6,6,5,5,PackageType.HEART_BEAT,4626,5,9.5,-95
2024-03-15 04:02:16.681,3.04,6.12,243,-826,-274,7,6,5,5,6,6,5,5,PackageType.HEART_BEAT,4626,5,9.5,-95
2024-03-15 04:12:15.324,3.04,6.12,243,-825,-279,6,4,5,7,6,6,6,6,PackageType.HEART_BEAT,4627,5,8.8,-95
2024-03-15 04:22:14.324,3.04,6.25,254,-825,-279,6,4,5,7,6,6,6,6,PackageType.HEART_BEAT,4627,5,8.8,-95
2024-03-15 04:32:13.324,3.04,6.12,249,-828,-276,6,4,5,7,6,6,6,6,PackageType.HEART_BEAT,4627,5,8.8,-95
2024-03-15 04:57:03.768,3.02,6.38,253,-824,-276,6,4,4,5,7,7,4,4,PackageType.CHANGE,4628,5,7.8,-95
2024-03-15 05:03:42.224,3.04,6.38,255,-827,-275,6,5,5,4,6,6,6,3,PackageType.CHANGE,4629,5,9.2,-95
2024-03-15 05:04:32.222,3.04,6.38,240,-828,-279,6,5,4,6,6,5,5,5,PackageType.CHANGE,4630,5,9.5,-94
2024-03-15 05:09:12.024,3.04,6.38,260,-823,-277,7,5,5,6,6,5,7,5,PackageType.CHANGE,4631,5,9,-95
2024-03-15 05:12:17.604,3.04,6.38,261,-820,-282,6,5,5,5,5,6,6,5,PackageType.CHANGE,4632,5,9.5,-96
2024-03-15 05:13:52.747,3.04,6.38,240,-823,-284,8,6,4,5,5,5,5,5,PackageType.CHANGE,4633,5,9,-93
2024-03-15 05:14:22.744,3.04,6.38,256,-827,-277,7,6,5,5,5,6,6,4,PackageType.CHANGE,4634,5,9.2,-93
2024-03-15 05:23:29.385,3.04,6.5,228,-826,-275,5,5,5,5,5,5,5,6,PackageType.CHANGE,4635,5,9.5,-95
2024-03-15 05:33:29.740,3.04,6.5,248,-826,-269,6,5,5,6,6,6,5,5,PackageType.HEART_BEAT,4636,5,9.8,-95
2024-03-15 05:43:29.740,3.04,6.5,235,-826,-275,6,5,5,6,6,6,5,5,PackageType.HEART_BEAT,4636,5,9.8,-95
2024-03-15 05:53:28.740,3.04,6.62,244,-823,-276,6,5,5,6,6,6,5,5,PackageType.HEART_BEAT,4636,5,9.8,-95
2024-03-15 06:16:03.964,3.04,7.0,245,-819,-271,6,5,5,5,6,6,5,6,PackageType.CHANGE,4637,5,9.2,-95
2024-03-15 06:24:29.087,3.04,7.12,251,-823,-267,8,4,6,6,5,5,4,6,PackageType.CHANGE,4638,5,9.2,-96
2024-03-15 06:34:35.061,3.04,7.25,218,-822,-266,6,4,6,7,6,5,5,5,PackageType.CHANGE,4639,5,9,-95
2024-03-15 06:35:30.059,3.04,7.25,240,-818,-266,5,6,6,6,7,6,5,5,PackageType.CHANGE,4640,5,9.8,-97
2024-03-15 06:39:24.802,3.04,7.38,217,-820,-264,5,6,6,6,4,5,5,6,PackageType.CHANGE,4641,5,7.8,-96
2024-03-15 06:41:54.687,3.04,7.62,221,-820,-258,6,6,5,5,6,6,6,4,PackageType.CHANGE,4642,5,9.8,-97
2024-03-15 06:53:15.888,3.04,8.0,218,-822,-259,6,5,5,6,6,5,5,4,PackageType.CHANGE,4643,5,7.5,-94
2024-03-15 07:03:06.041,3.04,8.25,223,-822,-250,7,5,5,5,5,5,4,4,PackageType.CHANGE,4644,5,7.5,-95
2024-03-15 07:10:24.967,3.04,8.5,213,-822,-244,7,6,5,5,6,6,6,5,PackageType.CHANGE,4645,5,7.8,-94
2024-03-15 07:30:31.926,3.04,8.75,226,-816,-243,6,5,5,6,6,6,5,6,PackageType.CHANGE,4646,5,9.5,-97
2024-03-15 07:40:25.541,3.04,9.12,231,-818,-231,5,5,5,5,5,6,5,6,PackageType.CHANGE,4647,5,8.5,-95
2024-03-15 08:10:05.268,3.04,9.75,197,-818,-220,5,5,4,6,6,6,6,4,PackageType.CHANGE,4648,5,7,-96
2024-03-15 08:14:41.145,3.04,9.88,203,-818,-223,7,5,4,5,4,6,6,6,PackageType.CHANGE,4649,5,7.5,-97
2024-03-15 08:20:07.341,3.04,10.0,221,-819,-217,6,4,6,6,5,5,5,5,PackageType.CHANGE,4650,5,10,-99
2024-03-15 08:28:45.944,3.04,10.38,218,-818,-213,5,6,6,5,5,6,6,5,PackageType.CHANGE,4651,5,10,-97
2024-03-15 08:46:21.829,3.04,11.75,196,-815,-184,6,4,6,6,5,5,5,4,PackageType.CHANGE,4652,5,10.5,-99
2024-03-15 08:56:23.265,3.04,11.75,174,-816,-183,5,5,5,5,4,6,6,5,PackageType.HEART_BEAT,4653,5,6.8,-97
2024-03-15 09:06:25.265,3.04,12.25,181,-816,-176,5,5,5,5,4,6,6,5,PackageType.HEART_BEAT,4653,5,6.8,-97
2024-03-15 09:16:24.265,3.04,12.75,178,-814,-157,5,5,5,5,4,6,6,5,PackageType.HEART_BEAT,4653,5,6.8,-97
2024-03-15 09:18:54.862,3.04,13.38,181,-814,-161,6,5,6,6,5,5,5,5,PackageType.CHANGE,4654,5,9.2,-94
2024-03-15 09:19:29.860,3.04,13.38,182,-814,-155,5,5,5,5,5,6,5,5,PackageType.CHANGE,4655,5,11,-97
2024-03-15 09:20:24.848,3.04,13.5,184,-811,-156,5,4,5,5,5,4,5,5,PackageType.CHANGE,4656,5,9.2,-96
2024-03-15 09:24:59.985,3.04,13.5,168,-810,-163,5,5,6,6,5,5,4,5,PackageType.CHANGE,4657,5,8.5,-96
2024-03-15 09:25:29.984,3.04,13.5,183,-811,-159,6,5,5,5,6,6,3,5,PackageType.CHANGE,4658,5,8.8,-94
2024-03-15 09:37:00.044,3.04,13.12,160,-811,-166,6,6,6,5,4,6,6,5,PackageType.CHANGE,4659,5,8.8,-98
2024-03-15 09:42:15.160,3.04,13.25,156,-818,-154,5,5,5,4,5,5,5,4,PackageType.CHANGE,4660,5,9.5,-99
2024-03-15 09:48:59.881,3.04,13.62,166,-817,-149,5,4,4,5,6,6,5,6,PackageType.CHANGE,4661,5,7.5,-96
2024-03-15 09:50:05.545,3.04,13.75,175,-817,-142,5,6,6,5,5,5,5,5,PackageType.CHANGE,4662,5,9.2,-96
2024-03-15 09:51:20.848,3.04,13.75,176,-816,-143,5,6,6,5,6,6,6,5,PackageType.CHANGE,4663,5,10.5,-96
2024-03-15 09:54:49.561,3.04,13.88,143,-811,-144,7,5,5,5,5,5,5,5,PackageType.CHANGE,4664,5,8.8,-96
2024-03-15 09:56:03.722,3.04,13.88,184,-819,-141,6,6,6,5,5,5,6,6,PackageType.CHANGE,4665,5,9.5,-96
2024-03-15 09:57:13.120,3.04,13.88,157,-812,-146,5,5,6,6,4,7,7,5,PackageType.CHANGE,4666,5,9.5,-96
2024-03-15 10:01:18.368,3.04,13.75,145,-815,-148,4,6,6,6,6,5,5,4,PackageType.CHANGE,4667,5,10.2,-97
2024-03-15 10:04:18.903,3.04,13.75,155,-814,-144,5,6,6,6,5,5,5,5,PackageType.CHANGE,4668,5,8.8,-96
2024-03-15 10:06:18.308,3.04,13.75,157,-810,-153,7,5,6,6,6,5,5,4,PackageType.CHANGE,4669,5,8.5,-95
2024-03-15 10:10:13.527,3.04,13.88,172,-818,-142,5,5,6,6,5,7,7,4,PackageType.CHANGE,4670,5,9.2,-96
2024-03-15 10:16:11.445,3.04,14.0,175,-817,-143,5,6,5,4,5,5,5,5,PackageType.CHANGE,4671,5,7.2,-96
2024-03-15 10:18:45.885,3.04,14.25,169,-814,-136,6,4,5,6,6,4,4,5,PackageType.CHANGE,4672,5,9.2,-94
2024-03-15 10:22:37.048,3.04,14.75,141,-809,-132,7,5,5,6,4,4,5,5,PackageType.CHANGE,4673,5,7.8,-94
2024-03-15 10:23:48.146,3.04,14.88,132,-811,-132,5,5,6,6,6,6,5,5,PackageType.CHANGE,4674,5,9,-96
2024-03-15 10:27:32.364,3.04,15.12,159,-811,-125,5,5,5,5,6,6,4,4,PackageType.CHANGE,4675,5,7,-95
2024-03-15 10:35:17.666,3.04,15.88,133,-811,-110,4,5,5,5,6,6,6,3,PackageType.CHANGE,4676,5,8.5,-96
2024-03-15 10:42:32.006,3.04,15.75,150,-813,-115,5,5,5,5,5,5,5,6,PackageType.CHANGE,4677,5,9.2,-96
2024-03-15 10:44:52.723,3.04,15.75,142,-808,-117,5,4,5,6,6,5,5,5,PackageType.CHANGE,4678,5,9,-95
2024-03-15 10:52:54.119,3.04,15.88,138,-806,-113,5,5,6,5,5,6,6,5,PackageType.CHANGE,4679,5,8.8,-96
2024-03-15 10:54:29.562,3.04,16.0,159,-804,-103,7,5,5,5,5,5,5,5,PackageType.CHANGE,4680,5,8.8,-95
2024-03-15 10:55:34.385,3.04,16.0,126,-811,-106,7,6,7,7,5,5,4,4,PackageType.CHANGE,4681,5,9.5,-97
2024-03-15 10:57:59.667,3.04,16.12,147,-806,-110,5,6,6,5,5,6,6,5,PackageType.CHANGE,4682,5,7.2,-96
2024-03-15 11:00:19.903,3.04,16.12,149,-807,-103,6,7,7,5,5,5,5,5,PackageType.CHANGE,4683,5,10,-97
2024-03-15 11:02:00.139,3.04,16.12,129,-808,-103,6,4,6,6,6,4,5,6,PackageType.CHANGE,4684,5,10.5,-97
2024-03-15 11:03:50.367,3.04,16.25,158,-808,-102,5,5,5,6,6,6,4,7,PackageType.CHANGE,4685,5,9.2,-97
2024-03-15 11:23:47.848,3.04,15.38,152,-806,-112,6,6,6,6,5,5,5,4,PackageType.CHANGE,4686,5,9.8,-97
2024-03-15 11:27:48.400,3.04,15.12,141,-813,-123,7,4,6,6,4,5,5,5,PackageType.CHANGE,4688,5,9.2,-97
2024-03-15 11:31:14.860,3.04,15.12,162,-808,-115,6,6,6,6,6,5,5,5,PackageType.CHANGE,4689,5,7.2,-99
2024-03-15 11:31:54.869,3.04,15.12,178,-809,-115,7,4,6,6,6,6,6,6,PackageType.CHANGE,4690,5,10.2,-99
2024-03-15 11:33:09.867,3.04,15.12,142,-812,-117,6,6,6,5,6,6,4,5,PackageType.CHANGE,4691,5,7,-99
2024-03-15 11:46:02.802,3.04,15.38,169,-814,-114,5,5,4,6,7,7,5,4,PackageType.CHANGE,4692,5,9.2,-97
2024-03-15 12:05:29.843,3.04,15.12,135,-816,-106,5,5,5,5,6,6,5,6,PackageType.CHANGE,4693,5,10.2,-99
2024-03-15 12:26:54.879,3.02,15.38,136,-812,-107,7,5,5,6,6,5,6,6,PackageType.CHANGE,4694,5,7,-96
2024-03-15 12:32:34.759,3.04,14.62,175,-806,-123,6,5,6,6,5,5,5,4,PackageType.CHANGE,4695,5,7.2,-97
2024-03-15 12:33:44.787,3.04,14.5,151,-814,-126,6,6,6,4,5,5,5,5,PackageType.CHANGE,4696,5,9,-99
2024-03-15 12:43:42.740,3.04,14.5,166,-814,-134,7,5,5,5,5,5,6,7,PackageType.HEART_BEAT,4697,5,7.2,-102
2024-03-15 12:53:41.740,3.04,13.75,171,-816,-141,7,5,5,5,5,5,6,7,PackageType.HEART_BEAT,4697,5,7.2,-102
2024-03-15 13:03:42.740,3.04,13.25,185,-817,-150,7,5,5,5,5,5,6,7,PackageType.HEART_BEAT,4697,5,7.2,-102
2024-03-15 13:25:50.688,3.04,12.5,183,-823,-155,7,7,6,6,6,6,6,5,PackageType.CHANGE,4698,5,9.2,-105
2024-03-15 13:29:31.542,3.04,12.5,198,-817,-151,5,5,5,7,7,6,4,6,PackageType.CHANGE,4699,5,3,-115
2024-03-15 13:37:51.128,3.04,12.75,165,-840,-134,5,5,5,5,4,4,5,5,PackageType.CHANGE,4700,5,6.8,-101
2024-03-15 13:58:58.566,3.04,13.0,159,-843,-131,5,5,5,7,7,6,6,4,PackageType.CHANGE,4701,5,7.5,-108
2024-03-15 14:23:52.346,3.04,13.5,158,-836,-123,6,5,6,6,6,6,6,5,PackageType.CHANGE,4702,5,9,-99
2024-03-15 14:33:52.880,3.04,13.5,165,-837,-129,7,6,4,4,5,5,5,6,PackageType.HEART_BEAT,4703,5,7,-96
2024-03-15 14:43:52.880,3.04,13.12,168,-838,-123,7,6,4,4,5,5,5,6,PackageType.HEART_BEAT,4703,5,7,-96
2024-03-15 14:53:52.880,3.04,13.25,168,-840,-131,7,6,4,4,5,5,5,6,PackageType.HEART_BEAT,4703,5,7,-96
2024-03-15 15:03:53.689,3.04,13.0,156,-840,-133,6,5,5,5,5,5,5,5,PackageType.HEART_BEAT,4704,5,7.8,-103
2024-03-15 15:13:55.689,3.04,12.88,165,-842,-130,6,5,5,5,5,5,5,5,PackageType.HEART_BEAT,4704,5,7.8,-103
2024-03-15 15:23:55.689,3.04,13.0,145,-841,-130,6,5,5,5,5,5,5,5,PackageType.HEART_BEAT,4704,5,7.8,-103
2024-03-15 15:32:56.503,3.04,12.88,179,-839,-138,7,5,5,5,5,7,7,6,PackageType.CHANGE,4705,5,8.8,-102
2024-03-15 15:33:36.502,3.04,12.88,156,-842,-130,5,6,6,5,5,6,5,5,PackageType.CHANGE,4706,5,7.5,-101
2024-03-15 15:48:53.621,3.04,12.38,159,-842,-145,7,4,7,7,5,5,5,5,PackageType.CHANGE,4707,5,-2.2,-95
2024-03-15 15:54:03.561,3.04,12.25,157,-838,-146,5,4,4,5,5,5,4,7,PackageType.CHANGE,4708,5,9.2,-97
2024-03-15 16:04:51.700,3.04,12.12,172,-843,-145,7,5,6,5,5,6,5,6,PackageType.CHANGE,4709,5,10.5,-97
2024-03-15 16:05:21.688,3.04,12.12,168,-837,-146,6,6,7,7,6,6,6,5,PackageType.CHANGE,4710,5,10,-96
2024-03-15 16:10:16.285,3.04,12.12,168,-839,-149,7,5,5,4,6,6,4,4,PackageType.CHANGE,4711,5,8,-96
2024-03-15 16:10:46.283,3.04,12.12,159,-841,-146,6,6,6,6,6,5,5,6,PackageType.CHANGE,4712,5,9,-100
2024-03-15 16:19:12.086,3.04,11.75,159,-842,-150,5,6,7,7,5,5,5,5,PackageType.CHANGE,4713,5,9,-96
2024-03-15 16:28:04.621,3.04,11.62,179,-842,-156,5,6,6,4,5,5,5,5,PackageType.CHANGE,4714,5,9,-102
2024-03-15 16:42:01.402,3.04,11.5,184,-840,-158,6,4,4,4,7,7,4,5,PackageType.CHANGE,4715,5,10,-99
2024-03-15 16:52:01.471,3.04,11.5,183,-844,-162,5,5,5,4,6,6,5,6,PackageType.HEART_BEAT,4716,5,7.8,-96
2024-03-15 17:02:01.471,3.04,11.38,179,-844,-169,5,5,5,4,6,6,5,6,PackageType.HEART_BEAT,4716,5,7.8,-96
2024-03-15 17:12:01.471,3.04,11.0,173,-844,-169,5,5,5,4,6,6,5,6,PackageType.HEART_BEAT,4716,5,7.8,-96
2024-03-15 17:18:31.466,3.04,10.88,192,-839,-166,5,6,6,5,5,6,6,5,PackageType.CHANGE,4717,5,8.5,-96
2024-03-15 17:24:16.520,3.04,10.62,183,-847,-173,6,5,5,6,6,6,6,5,PackageType.CHANGE,4718,5,9.5,-99
2024-03-15 17:24:51.520,3.04,10.5,196,-843,-171,7,5,5,5,5,5,5,5,PackageType.CHANGE,4719,5,10,-97
2024-03-15 17:35:42.946,3.04,10.25,180,-844,-180,5,5,5,5,6,6,6,5,PackageType.CHANGE,4720,5,7.2,-96
2024-03-15 17:37:02.743,3.04,10.25,224,-824,-197,5,5,6,6,5,6,6,5,PackageType.CHANGE,4721,5,10,-99
2024-03-15 17:46:41.986,3.04,10.25,196,-822,-189,6,6,6,5,6,6,6,6,PackageType.CHANGE,4722,5,8.8,-97
2024-03-15 17:59:54.543,3.04,10.25,222,-826,-193,4,5,6,6,5,5,5,4,PackageType.CHANGE,4723,5,9.5,-97
2024-03-15 18:10:18.619,3.04,10.12,197,-822,-198,5,7,7,4,4,5,5,5,PackageType.CHANGE,4724,5,9.2,-99
2024-03-15 18:21:30.380,3.04,9.88,200,-826,-207,8,6,6,5,5,5,5,5,PackageType.CHANGE,4725,5,-7.8,-95
2024-03-15 18:21:55.378,3.04,9.88,227,-819,-211,5,5,7,7,5,5,6,7,PackageType.CHANGE,4726,5,9,-99
2024-03-15 18:23:00.367,3.04,9.75,221,-818,-204,4,4,4,5,6,6,5,7,PackageType.CHANGE,4727,5,10,-101
2024-03-15 18:32:44.964,3.04,9.38,201,-825,-218,5,5,5,6,6,4,4,4,PackageType.CHANGE,4728,5,8.2,-101
2024-03-15 18:42:54.345,3.04,9.12,224,-824,-216,4,5,5,5,6,6,6,8,PackageType.CHANGE,4729,5,10.2,-100
2024-03-15 18:52:53.080,3.04,9.12,205,-822,-211,5,5,5,5,4,6,6,8,PackageType.HEART_BEAT,4730,5,10,-100
2024-03-15 19:02:54.080,3.04,9.38,212,-829,-210,5,5,5,5,4,6,6,8,PackageType.HEART_BEAT,4730,5,10,-100
2024-03-15 19:12:53.080,3.04,9.38,205,-824,-212,5,5,5,5,4,6,6,8,PackageType.HEART_BEAT,4730,5,10,-100
2024-03-15 19:23:50.167,3.04,9.5,206,-827,-204,6,6,6,5,6,6,5,5,PackageType.CHANGE,4731,5,7.5,-97
2024-03-15 19:25:00.605,3.04,9.5,202,-824,-210,5,7,7,6,5,5,5,5,PackageType.CHANGE,4732,5,9.2,-99
2024-03-15 19:35:16.242,3.04,9.5,206,-823,-212,6,5,5,5,5,5,4,5,PackageType.CHANGE,4733,5,10.8,-99
2024-03-15 19:40:22.019,3.04,9.38,210,-826,-210,7,7,6,6,5,5,5,6,PackageType.CHANGE,4734,5,7.5,-97
2024-03-15 19:46:52.247,3.04,9.5,226,-822,-211,4,5,5,5,4,5,5,5,PackageType.CHANGE,4735,5,10.5,-99
2024-03-15 20:09:48.722,3.04,9.0,211,-823,-224,5,7,7,6,6,6,7,6,PackageType.CHANGE,4736,5,9.5,-99
2024-03-15 20:20:02.567,3.04,8.62,242,-821,-230,5,5,5,5,7,7,5,5,PackageType.CHANGE,4737,5,7.2,-96
2024-03-15 20:20:47.565,3.04,8.5,209,-827,-231,7,7,5,5,5,5,6,6,PackageType.CHANGE,4738,5,10.2,-97
2024-03-15 20:25:50.885,3.04,8.38,229,-825,-229,7,5,6,6,5,5,5,5,PackageType.CHANGE,4739,5,9.8,-97
2024-03-15 20:35:48.100,3.04,8.25,217,-826,-232,7,6,5,5,6,7,7,7,PackageType.HEART_BEAT,4740,5,10.2,-99
