time,battery,temperature,x,y,z,0_radar,1_radar,2_radar,3_radar,4_radar,5_radar,6_radar,7_radar,package_type,f_cnt,dr,snr,rssi
2023-12-17 14:54:55.687,3.08,7.86,-11,-109,-1065,10,7,2,2,2,2,2,2,PackageType.CHANGE,15416,1,4.8,-110
2023-12-17 15:04:54.627,3.08,7.84,-8,-106,-1065,11,6,4,4,4,3,2,3,PackageType.HEART_BEAT,15417,1,4.5,-108
2023-12-17 15:14:54.627,3.08,7.84,-6,-107,-1067,11,6,4,4,4,3,2,3,PackageType.HEART_BEAT,15417,1,4.5,-108
2023-12-17 15:24:54.627,3.08,7.84,-7,-116,-1068,11,6,4,4,4,3,2,3,PackageType.HEART_BEAT,15417,1,4.5,-108
2023-12-17 15:34:54.505,3.08,7.67,-13,-136,-1081,9,4,4,4,4,4,4,4,PackageType.HEART_BEAT,15418,1,5.8,-110
2023-12-17 15:44:53.505,3.08,7.67,-14,-131,-1084,9,4,4,4,4,4,4,4,PackageType.HEART_BEAT,15418,1,5.8,-110
2023-12-17 15:54:52.505,3.08,7.67,-12,-137,-1084,9,4,4,4,4,4,4,4,PackageType.HEART_BEAT,15418,1,5.8,-110
2023-12-17 16:04:52.091,3.08,7.7,-16,-139,-1081,7,4,5,5,5,5,3,3,PackageType.HEART_BEAT,15419,1,6.8,-108
2023-12-17 16:14:52.091,3.08,7.7,-12,-137,-1087,7,4,5,5,5,5,3,3,PackageType.HEART_BEAT,15419,1,6.8,-108
2023-12-17 16:24:50.091,3.08,7.7,-6,-136,-1089,7,4,5,5,5,5,3,3,PackageType.HEART_BEAT,15419,1,6.8,-108
2023-12-17 16:34:49.624,3.08,7.52,-8,-139,-1091,5,5,3,3,3,4,4,4,PackageType.HEART_BEAT,15420,1,2.5,-113
2023-12-17 16:44:52.624,3.08,7.52,-7,-140,-1088,5,5,3,3,3,4,4,4,PackageType.HEART_BEAT,15420,1,2.5,-113
2023-12-17 16:54:50.624,3.08,7.52,-11,-144,-1085,5,5,3,3,3,4,4,4,PackageType.HEART_BEAT,15420,1,2.5,-113
2023-12-17 17:04:50.249,3.08,7.38,-8,-138,-1087,6,5,3,3,4,4,4,4,PackageType.HEART_BEAT,15421,1,8.2,-103
2023-12-17 17:14:52.249,3.08,7.38,-8,-141,-1086,6,5,3,3,4,4,4,4,PackageType.HEART_BEAT,15421,1,8.2,-103
2023-12-17 17:24:52.249,3.08,7.38,-4,-136,-1088,6,5,3,3,4,4,4,4,PackageType.HEART_BEAT,15421,1,8.2,-103
2023-12-17 17:34:51.831,3.08,7.31,-8,-138,-1087,3,3,3,3,3,3,3,3,PackageType.HEART_BEAT,15422,1,6.2,-113
2023-12-17 17:44:52.831,3.08,7.31,-6,-140,-1085,3,3,3,3,3,3,3,3,PackageType.HEART_BEAT,15422,1,6.2,-113
2023-12-17 17:54:53.831,3.08,7.31,-8,-140,-1087,3,3,3,3,3,3,3,3,PackageType.HEART_BEAT,15422,1,6.2,-113
2023-12-17 18:04:53.597,3.08,7.33,-7,-139,-1095,6,6,6,6,3,3,2,1,PackageType.HEART_BEAT,15423,1,4.2,-104
2023-12-17 18:14:52.597,3.08,7.33,-8,-140,-1090,6,6,6,6,3,3,2,1,PackageType.HEART_BEAT,15423,1,4.2,-104
2023-12-17 18:24:51.597,3.08,7.33,-3,-138,-1086,6,6,6,6,3,3,2,1,PackageType.HEART_BEAT,15423,1,4.2,-104
2023-12-17 18:34:51.676,3.08,7.3,-6,-139,-1089,5,5,4,3,5,5,5,4,PackageType.HEART_BEAT,15424,1,6.5,-113
2023-12-17 18:44:52.676,3.08,7.3,-6,-140,-1086,5,5,4,3,5,5,5,4,PackageType.HEART_BEAT,15424,1,6.5,-113
2023-12-17 18:54:51.676,3.08,7.3,-5,-141,-1088,5,5,4,3,5,5,5,4,PackageType.HEART_BEAT,15424,1,6.5,-113
2023-12-17 19:04:46.181,3.08,7.3,-8,-137,-1087,4,4,4,4,3,3,3,3,PackageType.HEART_BEAT,15425,1,7.8,-104
2023-12-17 19:14:46.181,3.08,7.3,-6,-138,-1090,4,4,4,4,3,3,3,3,PackageType.HEART_BEAT,15425,1,7.8,-104
2023-12-17 19:24:46.181,3.08,7.3,-5,-142,-1084,4,4,4,4,3,3,3,3,PackageType.HEART_BEAT,15425,1,7.8,-104
2023-12-17 19:34:43.935,3.08,7.31,-9,-139,-1089,8,6,3,3,3,3,3,3,PackageType.HEART_BEAT,15426,1,7.2,-111
2023-12-17 19:44:43.935,3.08,7.31,-6,-137,-1085,8,6,3,3,3,3,3,3,PackageType.HEART_BEAT,15426,1,7.2,-111
2023-12-17 19:54:41.935,3.08,7.31,-8,-139,-1087,8,6,3,3,3,3,3,3,PackageType.HEART_BEAT,15426,1,7.2,-111
2023-12-17 20:04:41.127,3.08,7.34,-11,-141,-1085,5,4,2,4,4,4,4,4,PackageType.HEART_BEAT,15427,1,4.2,-110
2023-12-17 20:14:40.127,3.08,7.34,-7,-137,-1084,5,4,2,4,4,4,4,4,PackageType.HEART_BEAT,15427,1,4.2,-110
2023-12-17 20:24:42.127,3.08,7.34,-9,-139,-1087,5,4,2,4,4,4,4,4,PackageType.HEART_BEAT,15427,1,4.2,-110
2023-12-17 20:34:40.524,3.08,7.3,-9,-141,-1085,6,5,2,3,5,5,5,3,PackageType.HEART_BEAT,15428,1,4.2,-115
2023-12-17 20:44:40.524,3.08,7.3,-7,-139,-1084,6,5,2,3,5,5,5,3,PackageType.HEART_BEAT,15428,1,4.2,-115
2023-12-17 20:54:39.524,3.08,7.3,-10,-141,-1085,6,5,2,3,5,5,5,3,PackageType.HEART_BEAT,15428,1,4.2,-115
2023-12-17 21:04:40.039,3.08,7.36,-8,-138,-1090,4,4,4,3,3,3,3,3,PackageType.HEART_BEAT,15429,1,6.5,-103
2023-12-17 21:14:39.039,3.08,7.36,-10,-140,-1087,4,4,4,3,3,3,3,3,PackageType.HEART_BEAT,15429,1,6.5,-103
2023-12-17 21:24:39.039,3.08,7.36,-9,-140,-1082,4,4,4,3,3,3,3,3,PackageType.HEART_BEAT,15429,1,6.5,-103
2023-12-17 21:34:36.093,3.08,7.38,-7,-140,-1082,6,4,4,4,4,4,4,4,PackageType.HEART_BEAT,15430,1,4,-110
2023-12-17 21:44:35.093,3.08,7.38,-7,-136,-1088,6,4,4,4,4,4,4,4,PackageType.HEART_BEAT,15430,1,4,-110
2023-12-17 21:54:31.093,3.08,7.38,-10,-134,-1089,6,4,4,4,4,4,4,4,PackageType.HEART_BEAT,15430,1,4,-110
2023-12-17 22:04:31.194,3.08,7.42,-6,-136,-1085,5,5,5,5,3,3,3,3,PackageType.HEART_BEAT,15431,1,5.2,-104
2023-12-17 22:14:32.194,3.08,7.42,-11,-137,-1082,5,5,5,5,3,3,3,3,PackageType.HEART_BEAT,15431,1,5.2,-104
2023-12-17 22:24:31.194,3.08,7.42,-9,-136,-1089,5,5,5,5,3,3,3,3,PackageType.HEART_BEAT,15431,1,5.2,-104
2023-12-17 22:34:31.175,3.08,7.41,-11,-136,-1089,5,5,5,3,3,3,3,2,PackageType.HEART_BEAT,15432,1,5.5,-114
2023-12-17 22:44:29.175,3.08,7.41,-9,-137,-1090,5,5,5,3,3,3,3,2,PackageType.HEART_BEAT,15432,1,5.5,-114
2023-12-17 22:54:28.175,3.08,7.41,-8,-137,-1085,5,5,5,3,3,3,3,2,PackageType.HEART_BEAT,15432,1,5.5,-114
2023-12-17 23:04:26.625,3.08,7.47,-7,-135,-1087,6,6,6,5,2,2,3,4,PackageType.HEART_BEAT,15433,1,4.5,-107
2023-12-17 23:14:26.625,3.08,7.47,-9,-140,-1085,6,6,6,5,2,2,3,4,PackageType.HEART_BEAT,15433,1,4.5,-107
2023-12-17 23:24:25.625,3.08,7.47,-14,-136,-1083,6,6,6,5,2,2,3,4,PackageType.HEART_BEAT,15433,1,4.5,-107
2023-12-17 23:34:25.337,3.08,7.52,-11,-137,-1087,7,4,2,4,4,4,4,3,PackageType.HEART_BEAT,15434,1,6.2,-111
2023-12-17 23:44:24.337,3.08,7.52,-9,-135,-1085,7,4,2,4,4,4,4,3,PackageType.HEART_BEAT,15434,1,6.2,-111
2023-12-17 23:54:23.337,3.08,7.52,-9,-136,-1083,7,4,2,4,4,4,4,3,PackageType.HEART_BEAT,15434,1,6.2,-111
2023-12-18 00:04:22.412,3.08,7.53,-11,-134,-1080,10,6,2,2,2,3,4,4,PackageType.HEART_BEAT,15435,1,5,-104
2023-12-18 00:14:22.412,3.08,7.53,-13,-133,-1083,10,6,2,2,2,3,4,4,PackageType.HEART_BEAT,15435,1,5,-104
2023-12-18 00:24:21.412,3.08,7.53,-13,-135,-1082,10,6,2,2,2,3,4,4,PackageType.HEART_BEAT,15435,1,5,-104
2023-12-18 00:34:19.005,3.1,7.61,-16,-137,-1083,8,6,4,4,4,3,1,2,PackageType.HEART_BEAT,15436,2,2.2,-111
2023-12-18 00:44:18.005,3.1,7.61,-10,-136,-1080,8,6,4,4,4,3,1,2,PackageType.HEART_BEAT,15436,2,2.2,-111
2023-12-18 00:54:20.005,3.1,7.61,-13,-136,-1083,8,6,4,4,4,3,1,2,PackageType.HEART_BEAT,15436,2,2.2,-111
2023-12-18 01:04:19.721,3.08,7.62,-13,-137,-1085,10,7,4,4,4,2,2,2,PackageType.HEART_BEAT,15437,2,6,-104
2023-12-18 01:14:19.721,3.08,7.62,-16,-134,-1084,10,7,4,4,4,2,2,2,PackageType.HEART_BEAT,15437,2,6,-104
2023-12-18 01:24:18.721,3.08,7.62,-16,-131,-1083,10,7,4,4,4,2,2,2,PackageType.HEART_BEAT,15437,2,6,-104
2023-12-18 01:34:18.564,3.08,7.66,-13,-134,-1084,6,6,5,3,3,3,4,4,PackageType.HEART_BEAT,15438,2,7.8,-107
2023-12-18 01:44:17.564,3.08,7.66,-13,-131,-1082,6,6,5,3,3,3,4,4,PackageType.HEART_BEAT,15438,2,7.8,-107
2023-12-18 01:54:18.564,3.08,7.66,-10,-133,-1081,6,6,5,3,3,3,4,4,PackageType.HEART_BEAT,15438,2,7.8,-107
2023-12-18 02:04:15.495,3.08,7.72,-14,-133,-1084,6,6,5,2,4,4,4,1,PackageType.HEART_BEAT,15439,2,3,-104
2023-12-18 02:14:14.495,3.08,7.72,-15,-133,-1079,6,6,5,2,4,4,4,1,PackageType.HEART_BEAT,15439,2,3,-104
2023-12-18 02:24:14.495,3.08,7.72,-17,-135,-1082,6,6,5,2,4,4,4,1,PackageType.HEART_BEAT,15439,2,3,-104
2023-12-18 02:34:14.229,3.1,7.76,-17,-133,-1078,4,4,4,4,3,2,3,4,PackageType.HEART_BEAT,15440,2,6.2,-109
2023-12-18 02:44:13.229,3.1,7.76,-16,-137,-1077,4,4,4,4,3,2,3,4,PackageType.HEART_BEAT,15440,2,6.2,-109
2023-12-18 02:54:14.229,3.1,7.76,-17,-133,-1079,4,4,4,4,3,2,3,4,PackageType.HEART_BEAT,15440,2,6.2,-109
2023-12-18 03:04:13.477,3.08,7.84,-14,-134,-1078,4,3,2,2,3,5,5,5,PackageType.HEART_BEAT,15441,2,6.5,-108
2023-12-18 03:14:13.477,3.08,7.84,-13,-133,-1079,4,3,2,2,3,5,5,5,PackageType.HEART_BEAT,15441,2,6.5,-108
2023-12-18 03:24:12.477,3.08,7.84,-16,-136,-1085,4,3,2,2,3,5,5,5,PackageType.HEART_BEAT,15441,2,6.5,-108
2023-12-18 03:34:12.813,3.08,7.87,-15,-134,-1082,5,5,4,2,2,3,3,4,PackageType.HEART_BEAT,15442,2,8.2,-105
2023-12-18 03:44:12.813,3.08,7.87,-13,-134,-1085,5,5,4,2,2,3,3,4,PackageType.HEART_BEAT,15442,2,8.2,-105
2023-12-18 03:54:12.813,3.08,7.87,-16,-132,-1076,5,5,4,2,2,3,3,4,PackageType.HEART_BEAT,15442,2,8.2,-105
2023-12-18 04:04:13.654,3.08,7.86,-17,-133,-1073,6,5,5,5,4,3,3,3,PackageType.HEART_BEAT,15443,2,3.5,-107
2023-12-18 04:14:12.654,3.08,7.86,-18,-133,-1078,6,5,5,5,4,3,3,3,PackageType.HEART_BEAT,15443,2,3.5,-107
2023-12-18 04:24:12.654,3.08,7.86,-17,-133,-1081,6,5,5,5,4,3,3,3,PackageType.HEART_BEAT,15443,2,3.5,-107
2023-12-18 04:34:11.292,3.08,7.91,-16,-134,-1079,6,5,5,5,5,5,4,2,PackageType.HEART_BEAT,15444,2,4.2,-105
2023-12-18 04:44:12.292,3.08,7.91,-17,-133,-1080,6,5,5,5,5,5,4,2,PackageType.HEART_BEAT,15444,2,4.2,-105
2023-12-18 04:54:10.292,3.08,7.91,-17,-133,-1079,6,5,5,5,5,5,4,2,PackageType.HEART_BEAT,15444,2,4.2,-105
2023-12-18 05:04:07.469,3.08,7.91,-18,-135,-1077,3,3,3,5,5,5,2,2,PackageType.HEART_BEAT,15445,2,-13.5,-117
2023-12-18 05:14:09.469,3.08,7.91,-18,-132,-1083,3,3,3,5,5,5,2,2,PackageType.HEART_BEAT,15445,2,-13.5,-117
2023-12-18 05:24:11.469,3.08,7.91,-16,-134,-1077,3,3,3,5,5,5,2,2,PackageType.HEART_BEAT,15445,2,-13.5,-117
2023-12-18 05:34:12.732,3.08,7.93,-20,-131,-1078,5,4,4,4,4,4,2,2,PackageType.HEART_BEAT,15446,2,6.5,-105
2023-12-18 05:44:10.732,3.08,7.93,-19,-131,-1078,5,4,4,4,4,4,2,2,PackageType.HEART_BEAT,15446,2,6.5,-105
2023-12-18 05:54:09.732,3.08,7.93,-18,-132,-1077,5,4,4,4,4,4,2,2,PackageType.HEART_BEAT,15446,2,6.5,-105
2023-12-18 06:04:07.975,3.08,7.95,-14,-133,-1084,4,4,4,2,3,4,4,4,PackageType.HEART_BEAT,15447,2,5.2,-104
2023-12-18 06:14:09.975,3.08,7.95,-16,-137,-1077,4,4,4,2,3,4,4,4,PackageType.HEART_BEAT,15447,2,5.2,-104
2023-12-18 06:24:08.975,3.08,7.95,-18,-132,-1078,4,4,4,2,3,4,4,4,PackageType.HEART_BEAT,15447,2,5.2,-104
2023-12-18 06:34:08.724,3.08,7.97,-19,-134,-1078,6,6,6,6,6,6,5,1,PackageType.HEART_BEAT,15448,2,3.5,-111
2023-12-18 06:44:08.724,3.08,7.97,-17,-135,-1074,6,6,6,6,6,6,5,1,PackageType.HEART_BEAT,15448,2,3.5,-111
2023-12-18 06:54:06.724,3.08,7.97,-18,-136,-1079,6,6,6,6,6,6,5,1,PackageType.HEART_BEAT,15448,2,3.5,-111
2023-12-18 07:04:04.705,3.08,7.99,-19,-135,-1079,5,5,5,4,3,3,3,3,PackageType.HEART_BEAT,15449,2,5.8,-108
2023-12-18 07:14:04.705,3.08,7.99,-16,-133,-1076,5,5,5,4,3,3,3,3,PackageType.HEART_BEAT,15449,2,5.8,-108
2023-12-18 07:24:03.705,3.08,7.99,-18,-132,-1077,5,5,5,4,3,3,3,3,PackageType.HEART_BEAT,15449,2,5.8,-108
2023-12-18 07:34:01.353,3.08,8.02,-18,-133,-1076,4,3,2,4,4,4,4,4,PackageType.HEART_BEAT,15450,2,1.5,-113
2023-12-18 07:44:03.353,3.08,8.02,-21,-109,-1078,4,3,2,4,4,4,4,4,PackageType.HEART_BEAT,15450,2,1.5,-113
2023-12-18 07:54:03.353,3.08,8.02,-21,-114,-1075,4,3,2,4,4,4,4,4,PackageType.HEART_BEAT,15450,2,1.5,-113
2023-12-18 08:14:55.701,3.08,8.05,-17,-132,-1079,4,4,4,4,4,4,4,3,PackageType.CHANGE,15451,2,5.8,-105
2023-12-18 08:15:40.558,3.08,8.06,-9,-147,-1069,6,6,5,1,1,3,3,4,PackageType.CHANGE,15452,2,4.8,-110
2023-12-18 08:25:40.474,3.08,8.04,-11,-145,-1066,4,4,4,4,3,3,3,3,PackageType.HEART_BEAT,15453,2,-4.2,-116
2023-12-18 08:35:37.474,3.08,8.04,-11,-146,-1064,4,4,4,4,3,3,3,3,PackageType.HEART_BEAT,15453,2,-4.2,-116
2023-12-18 08:45:36.474,3.08,8.04,-7,-142,-1069,4,4,4,4,3,3,3,3,PackageType.HEART_BEAT,15453,2,-4.2,-116
2023-12-18 08:55:37.847,3.08,8.06,-11,-145,-1069,6,6,4,4,4,4,4,4,PackageType.HEART_BEAT,15454,2,1.8,-111
2023-12-18 09:05:36.847,3.08,8.06,-25,-131,-1071,6,6,4,4,4,4,4,4,PackageType.HEART_BEAT,15454,2,1.8,-111
2023-12-18 09:15:39.847,3.08,8.06,-28,-124,-1067,6,6,4,4,4,4,4,4,PackageType.HEART_BEAT,15454,2,1.8,-111
2023-12-18 09:40:48.955,3.1,8.09,-88,-158,-1169,4,4,19,50,50,23,9,7,PackageType.CHANGE,15455,2,4.5,-109
2023-12-18 09:44:49.457,3.1,8.23,-31,-120,-1061,5,5,4,2,2,3,3,3,PackageType.CHANGE,15456,2,-10.5,-115
2023-12-18 09:54:48.635,3.1,8.99,-28,-125,-1072,6,6,6,6,5,2,2,2,PackageType.HEART_BEAT,15457,2,5.2,-104
2023-12-18 10:04:51.635,3.1,8.99,-24,-129,-1065,6,6,6,6,5,2,2,2,PackageType.HEART_BEAT,15457,2,5.2,-104
2023-12-18 10:14:52.635,3.1,8.99,-27,-129,-1070,6,6,6,6,5,2,2,2,PackageType.HEART_BEAT,15457,2,5.2,-104
2023-12-18 10:24:52.923,3.08,8.61,-26,-119,-1057,6,6,2,5,5,5,4,2,PackageType.HEART_BEAT,15459,2,-0.8,-114
2023-12-18 10:34:52.923,3.08,8.61,-25,-120,-1057,6,6,2,5,5,5,4,2,PackageType.HEART_BEAT,15459,2,-0.8,-114
2023-12-18 10:44:53.923,3.08,8.61,-26,-120,-1059,6,6,2,5,5,5,4,2,PackageType.HEART_BEAT,15459,2,-0.8,-114
2023-12-18 11:12:30.643,3.08,8.64,1,-104,-1291,30,67,66,17,34,37,30,14,PackageType.CHANGE,15460,2,-4.2,-115
2023-12-18 11:24:34.986,3.08,8.68,-30,-127,-1063,4,4,3,2,3,3,3,3,PackageType.CHANGE,15461,2,6.2,-102
2023-12-18 11:34:35.108,3.08,8.68,-31,-124,-1064,5,5,5,4,2,3,3,3,PackageType.HEART_BEAT,15462,2,-1.8,-113
2023-12-18 11:44:35.108,3.08,8.68,-20,-114,-1048,5,5,5,4,2,3,3,3,PackageType.HEART_BEAT,15462,2,-1.8,-113
2023-12-18 11:54:33.108,3.08,8.68,-21,-114,-1046,5,5,5,4,2,3,3,3,PackageType.HEART_BEAT,15462,2,-1.8,-113
2023-12-18 12:04:33.012,3.08,8.84,-20,-114,-1048,4,4,3,3,3,3,4,5,PackageType.HEART_BEAT,15463,2,-3.8,-113
2023-12-18 12:14:32.012,3.08,8.84,-19,-116,-1047,4,4,3,3,3,3,4,5,PackageType.HEART_BEAT,15463,2,-3.8,-113
2023-12-18 12:24:30.012,3.08,8.84,-20,-117,-1052,4,4,3,3,3,3,4,5,PackageType.HEART_BEAT,15463,2,-3.8,-113
2023-12-18 12:34:31.305,3.1,8.71,-29,-126,-1065,5,4,4,4,4,2,3,4,PackageType.HEART_BEAT,15464,2,6,-109
2023-12-18 12:44:32.305,3.1,8.71,-28,-130,-1067,5,4,4,4,4,2,3,4,PackageType.HEART_BEAT,15464,2,6,-109
2023-12-18 12:54:29.305,3.1,8.71,-27,-130,-1063,5,4,4,4,4,2,3,4,PackageType.HEART_BEAT,15464,2,6,-109
2023-12-18 12:58:09.194,3.08,8.54,-62,224,-1164,9,19,30,30,23,9,6,6,PackageType.CHANGE,15465,2,-9,-116
2023-12-18 13:18:28.162,3.08,8.56,-40,-114,-1055,5,4,3,4,4,4,4,4,PackageType.CHANGE,15466,2,3.8,-110
2023-12-18 13:48:26.056,3.08,9.53,114,-73,-1233,18,32,35,35,25,16,14,12,PackageType.CHANGE,15467,2,-3.5,-112
2023-12-18 13:58:26.668,3.08,8.62,101,-64,-1227,22,87,89,44,4,10,12,12,PackageType.HEART_BEAT,15468,2,-6,-115
2023-12-18 14:08:25.668,3.08,8.62,87,-61,-1219,22,87,89,44,4,10,12,12,PackageType.HEART_BEAT,15468,2,-6,-115
2023-12-18 14:18:26.668,3.08,8.62,102,-62,-1222,22,87,89,44,4,10,12,12,PackageType.HEART_BEAT,15468,2,-6,-115
2023-12-18 14:22:36.428,3.08,9.43,89,63,-1181,24,92,92,44,10,5,7,7,PackageType.CHANGE,15469,2,-15.8,-114
2023-12-18 14:32:37.153,3.08,9.41,93,57,-1185,22,91,92,45,4,8,8,8,PackageType.HEART_BEAT,15470,2,-8.2,-113
2023-12-18 14:42:39.153,3.08,9.41,92,57,-1183,22,91,92,45,4,8,8,8,PackageType.HEART_BEAT,15470,2,-8.2,-113
2023-12-18 14:52:38.153,3.08,9.41,95,54,-1185,22,91,92,45,4,8,8,8,PackageType.HEART_BEAT,15470,2,-8.2,-113
2023-12-18 15:01:21.656,3.08,9.09,111,-64,-1226,23,96,97,47,8,6,6,6,PackageType.CHANGE,15471,2,-9.5,-116
2023-12-18 15:11:23.311,3.08,9.02,111,-65,-1225,24,94,95,49,6,7,7,6,PackageType.HEART_BEAT,15472,2,-3,-115
2023-12-18 15:21:21.311,3.08,9.02,110,-74,-1222,24,94,95,49,6,7,7,6,PackageType.HEART_BEAT,15472,2,-3,-115
2023-12-18 15:31:20.311,3.08,9.02,113,-70,-1227,24,94,95,49,6,7,7,6,PackageType.HEART_BEAT,15472,2,-3,-115
2023-12-18 15:41:20.160,3.08,8.84,112,-70,-1230,23,96,96,48,10,6,7,7,PackageType.HEART_BEAT,15473,2,-0.5,-114
2023-12-18 15:51:20.160,3.08,8.84,116,-68,-1227,23,96,96,48,10,6,7,7,PackageType.HEART_BEAT,15473,2,-0.5,-114
2023-12-18 16:01:19.160,3.08,8.84,119,-69,-1228,23,96,96,48,10,6,7,7,PackageType.HEART_BEAT,15473,2,-0.5,-114
2023-12-18 16:11:18.824,3.08,8.62,121,-70,-1231,21,99,101,52,12,9,8,4,PackageType.HEART_BEAT,15474,2,0,-110
2023-12-18 16:21:18.824,3.08,8.62,119,-76,-1233,21,99,101,52,12,9,8,4,PackageType.HEART_BEAT,15474,2,0,-110
2023-12-18 16:31:19.824,3.08,8.62,120,-71,-1231,21,99,101,52,12,9,8,4,PackageType.HEART_BEAT,15474,2,0,-110
2023-12-18 16:41:18.375,3.08,8.44,121,-72,-1233,24,99,99,49,6,7,7,7,PackageType.HEART_BEAT,15475,2,0,-115
2023-12-18 16:51:18.375,3.08,8.44,120,-75,-1235,24,99,99,49,6,7,7,7,PackageType.HEART_BEAT,15475,2,0,-115
2023-12-18 17:01:17.375,3.08,8.44,105,-73,-1236,24,99,99,49,6,7,7,7,PackageType.HEART_BEAT,15475,2,0,-115
2023-12-18 17:24:29.609,3.08,8.34,-24,-130,-1068,3,3,5,5,5,5,2,2,PackageType.CHANGE,15476,2,4.2,-111
2023-12-18 17:34:31.652,3.08,8.32,-19,-130,-1070,4,4,4,4,4,0,0,2,PackageType.HEART_BEAT,15477,2,6.8,-102
2023-12-18 17:44:31.652,3.08,8.32,-16,-134,-1071,4,4,4,4,4,0,0,2,PackageType.HEART_BEAT,15477,2,6.8,-102
2023-12-18 17:54:32.652,3.08,8.32,-18,-134,-1071,4,4,4,4,4,0,0,2,PackageType.HEART_BEAT,15477,2,6.8,-102
2023-12-18 18:04:33.213,3.1,8.09,-19,-133,-1071,5,5,3,4,4,4,4,4,PackageType.HEART_BEAT,15478,2,5.5,-108
2023-12-18 18:14:35.213,3.1,8.09,-18,-130,-1077,5,5,3,4,4,4,4,4,PackageType.HEART_BEAT,15478,2,5.5,-108
2023-12-18 18:24:35.213,3.1,8.09,-19,-132,-1073,5,5,3,4,4,4,4,4,PackageType.HEART_BEAT,15478,2,5.5,-108
2023-12-18 18:34:36.657,3.08,8.09,-17,-134,-1074,6,6,6,6,6,5,7,7,PackageType.HEART_BEAT,15479,2,1,-111
2023-12-18 18:44:36.657,3.08,8.09,-18,-134,-1073,6,6,6,6,6,5,7,7,PackageType.HEART_BEAT,15479,2,1,-111
2023-12-18 18:54:42.657,3.08,8.09,92,64,-1244,6,6,6,6,6,5,7,7,PackageType.HEART_BEAT,15479,2,1,-111
2023-12-18 18:54:57.190,3.08,8.09,89,62,-1250,4,4,7,7,6,7,7,7,PackageType.CHANGE,15480,2,-0.5,-110
2023-12-18 19:04:57.794,3.08,8.1,80,67,-1241,4,6,6,6,6,7,10,10,PackageType.HEART_BEAT,15481,2,-0.5,-114
2023-12-18 19:14:58.794,3.08,8.1,85,30,-1224,4,6,6,6,6,7,10,10,PackageType.HEART_BEAT,15481,2,-0.5,-114
2023-12-18 19:24:58.794,3.08,8.1,79,69,-1234,4,6,6,6,6,7,10,10,PackageType.HEART_BEAT,15481,2,-0.5,-114
2023-12-18 19:34:59.498,3.08,8.73,80,70,-1233,6,6,6,6,4,5,11,11,PackageType.HEART_BEAT,15482,2,-3,-111
2023-12-18 19:44:56.498,3.08,8.73,81,67,-1232,6,6,6,6,4,5,11,11,PackageType.HEART_BEAT,15482,2,-3,-111
2023-12-18 19:54:56.498,3.08,8.73,80,67,-1237,6,6,6,6,4,5,11,11,PackageType.HEART_BEAT,15482,2,-3,-111
2023-12-18 20:04:56.005,3.08,8.63,86,66,-1237,5,5,5,4,1,4,11,11,PackageType.HEART_BEAT,15483,2,0.8,-110
2023-12-18 20:14:57.005,3.08,8.63,85,68,-1241,5,5,5,4,1,4,11,11,PackageType.HEART_BEAT,15483,2,0.8,-110
2023-12-18 20:24:54.005,3.08,8.63,83,65,-1237,5,5,5,4,1,4,11,11,PackageType.HEART_BEAT,15483,2,0.8,-110
2023-12-18 20:33:03.358,3.08,8.62,-24,-131,-1067,5,4,3,3,3,3,3,3,PackageType.CHANGE,15484,2,-14,-116
2023-12-18 20:43:04.967,3.08,8.58,-26,-130,-1066,6,6,6,6,2,2,2,2,PackageType.HEART_BEAT,15485,2,7.8,-107
2023-12-18 20:53:05.967,3.08,8.58,-24,-128,-1061,6,6,6,6,2,2,2,2,PackageType.HEART_BEAT,15485,2,7.8,-107
2023-12-18 21:03:03.967,3.08,8.58,-22,-132,-1067,6,6,6,6,2,2,2,2,PackageType.HEART_BEAT,15485,2,7.8,-107
2023-12-18 21:13:01.184,3.08,8.53,-24,-132,-1067,5,4,2,4,4,4,3,2,PackageType.HEART_BEAT,15486,2,6.2,-108
2023-12-18 21:23:03.184,3.08,8.53,-25,-133,-1067,5,4,2,4,4,4,3,2,PackageType.HEART_BEAT,15486,2,6.2,-108
2023-12-18 21:33:02.184,3.08,8.53,-27,-127,-1065,5,4,2,4,4,4,3,2,PackageType.HEART_BEAT,15486,2,6.2,-108
2023-12-18 21:43:02.541,3.08,8.61,-25,-128,-1067,6,6,4,2,4,4,4,4,PackageType.HEART_BEAT,15487,2,4.8,-107
2023-12-18 21:52:59.541,3.08,8.61,-26,-126,-1062,6,6,4,2,4,4,4,4,PackageType.HEART_BEAT,15487,2,4.8,-107
2023-12-18 22:03:02.541,3.08,8.61,-28,-129,-1062,6,6,4,2,4,4,4,4,PackageType.HEART_BEAT,15487,2,4.8,-107
2023-12-18 22:13:00.583,3.08,8.68,-27,-127,-1063,5,5,4,1,2,2,3,4,PackageType.HEART_BEAT,15488,2,3.8,-110
2023-12-18 22:22:58.583,3.08,8.68,-26,-126,-1060,5,5,4,1,2,2,3,4,PackageType.HEART_BEAT,15488,2,3.8,-110
2023-12-18 22:32:57.583,3.08,8.68,-28,-127,-1065,5,5,4,1,2,2,3,4,PackageType.HEART_BEAT,15488,2,3.8,-110
2023-12-18 22:42:56.740,3.08,8.66,-24,-124,-1067,4,3,2,3,5,5,5,2,PackageType.HEART_BEAT,15489,2,3.2,-110
